YYYY MM DD hh mm  WD  WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2006 06 02 04 00 140  5.6  6.3 99.00 99.00 99.00 999 1015.0  27.1 999.0 999.0 99.0 99.00
2006 06 02 05 00 148  4.0  4.5 99.00 99.00 99.00 999 1014.9  27.0 999.0 999.0 99.0 99.00
2006 06 02 06 00 155  4.1  4.5 99.00 99.00 99.00 999 1014.8  27.0 999.0 999.0 99.0 99.00
2006 06 02 07 00 166  3.1  3.7 99.00 99.00 99.00 999 1014.6  27.0 999.0 999.0 99.0 99.00
2006 06 02 08 00 197  2.7  3.2 99.00 99.00 99.00 999 1014.5  27.0 999.0 999.0 99.0 99.00
2006 06 02 09 00 200  1.8  2.3 99.00 99.00 99.00 999 1014.6  26.9 999.0 999.0 99.0 99.00
2006 06 02 10 00 261  0.7  1.0 99.00 99.00 99.00 999 1015.2  26.8 999.0 999.0 99.0 99.00
2006 06 02 11 00 337  0.1  0.3 99.00 99.00 99.00 999 1015.5  26.7 999.0 999.0 99.0 99.00
2006 06 02 12 00  66  1.1  1.4 99.00 99.00 99.00 999 1016.0  27.2 999.0 999.0 99.0 99.00
2006 06 02 13 00  89  0.5  0.9 99.00 99.00 99.00 999 1016.2  28.2 999.0 999.0 99.0 99.00
2006 06 02 14 00 151  1.9  2.2 99.00 99.00 99.00 999 1016.2  28.1 999.0 999.0 99.0 99.00
2006 06 02 15 00 174  2.1  2.5 99.00 99.00 99.00 999 1016.3  27.3 999.0 999.0 99.0 99.00
2006 06 02 16 00 170  1.8  2.2 99.00 99.00 99.00 999 1016.3  27.7 999.0 999.0 99.0 99.00
2006 06 02 17 00 108  1.4  2.0 99.00 99.00 99.00 999 1015.7  29.3 999.0 999.0 99.0 99.00
2006 06 02 18 00 171  2.5  2.8 99.00 99.00 99.00 999 1015.9  28.0 999.0 999.0 99.0 99.00
2006 06 02 19 00 141  2.8  3.3 99.00 99.00 99.00 999 1015.3  29.3 999.0 999.0 99.0 99.00
2006 06 02 20 00 129  1.9  2.6 99.00 99.00 99.00 999 1014.7  29.9 999.0 999.0 99.0 99.00
2006 06 02 21 00 161  1.9  2.5 99.00 99.00 99.00 999 1014.3  30.4 999.0 999.0 99.0 99.00
2006 06 02 22 00 181  3.0  3.3 99.00 99.00 99.00 999 1014.1  27.8 999.0 999.0 99.0 99.00
2006 06 02 23 00 165  2.1  2.4 99.00 99.00 99.00 999 1014.3  29.0 999.0 999.0 99.0 99.00
2006 06 03 00 00 189  0.8  1.3 99.00 99.00 99.00 999 1014.3  27.4 999.0 999.0 99.0 99.00
2006 06 03 01 00 195  1.5  1.8 99.00 99.00 99.00 999 1014.6  27.2 999.0 999.0 99.0 99.00
2006 06 03 02 00 210  2.7  3.0 99.00 99.00 99.00 999 1014.8  27.2 999.0 999.0 99.0 99.00
2006 06 03 03 00 199  2.7  3.0 99.00 99.00 99.00 999 1015.2  27.1 999.0 999.0 99.0 99.00
2006 06 03 04 00 216  1.8  2.2 99.00 99.00 99.00 999 1015.7  27.1 999.0 999.0 99.0 99.00
2006 06 03 05 00 236  3.1  3.9 99.00 99.00 99.00 999 1015.3  27.0 999.0 999.0 99.0 99.00
2006 06 03 06 00 256  2.7  2.9 99.00 99.00 99.00 999 1015.0  26.9 999.0 999.0 99.0 99.00
2006 06 03 07 00 263  2.7  2.9 99.00 99.00 99.00 999 1014.3  26.9 999.0 999.0 99.0 99.00
2006 06 03 08 00 283  1.3  1.6 99.00 99.00 99.00 999 1014.2  26.8 999.0 999.0 99.0 99.00
2006 06 03 09 00 309  1.1  1.3 99.00 99.00 99.00 999 1014.2  26.9 999.0 999.0 99.0 99.00
2006 06 03 10 00 217  1.2  1.5 99.00 99.00 99.00 999 1014.5  26.9 999.0 999.0 99.0 99.00
2006 06 03 11 00 209  2.0  2.1 99.00 99.00 99.00 999 1014.6  26.9 999.0 999.0 99.0 99.00
2006 06 03 12 00 276  2.2  2.7 99.00 99.00 99.00 999 1014.9  26.8 999.0 999.0 99.0 99.00
2006 06 03 13 00 262  1.9  2.1 99.00 99.00 99.00 999 1015.2  26.8 999.0 999.0 99.0 99.00
2006 06 03 14 00 246  2.2  2.4 99.00 99.00 99.00 999 1015.5  26.9 999.0 999.0 99.0 99.00
2006 06 03 15 00 250  2.2  2.6 99.00 99.00 99.00 999 1015.6  27.0 999.0 999.0 99.0 99.00
2006 06 03 16 00 296  2.5  2.9 99.00 99.00 99.00 999 1015.5  27.2 999.0 999.0 99.0 99.00
2006 06 03 17 00 280  2.2  2.7 99.00 99.00 99.00 999 1015.3  27.5 999.0 999.0 99.0 99.00
2006 06 03 18 00 282  2.2  2.6 99.00 99.00 99.00 999 1014.8  27.4 999.0 999.0 99.0 99.00
2006 06 03 19 00 301  2.1  2.4 99.00 99.00 99.00 999 1014.2  27.5 999.0 999.0 99.0 99.00
2006 06 03 20 00 287  3.7  4.2 99.00 99.00 99.00 999 1013.6  27.5 999.0 999.0 99.0 99.00
2006 06 03 21 00 291  4.1  4.4 99.00 99.00 99.00 999 1013.6  27.6 999.0 999.0 99.0 99.00
2006 06 03 22 00 283  3.2  3.7 99.00 99.00 99.00 999 1013.8  27.7 999.0 999.0 99.0 99.00
2006 06 03 23 00 315  5.3  6.0 99.00 99.00 99.00 999 1013.4  27.6 999.0 999.0 99.0 99.00
2006 06 04 00 00 325  4.6  5.0 99.00 99.00 99.00 999 1013.8  27.6 999.0 999.0 99.0 99.00
2006 06 04 01 00 314  3.4  3.8 99.00 99.00 99.00 999 1014.4  27.5 999.0 999.0 99.0 99.00
2006 06 04 02 00 282  2.9  3.1 99.00 99.00 99.00 999 1014.5  27.3 999.0 999.0 99.0 99.00
2006 06 04 03 00 321  3.7  4.2 99.00 99.00 99.00 999 1014.6  27.1 999.0 999.0 99.0 99.00
2006 06 04 04 00 262  2.4  2.7 99.00 99.00 99.00 999 1014.8  27.1 999.0 999.0 99.0 99.00
2006 06 04 05 00 246  2.5  2.7 99.00 99.00 99.00 999 1014.5  26.9 999.0 999.0 99.0 99.00
2006 06 04 06 00 225  2.4  2.9 99.00 99.00 99.00 999 1014.0  26.7 999.0 999.0 99.0 99.00
2006 06 04 07 00 221  3.8  4.4 99.00 99.00 99.00 999 1013.8  26.6 999.0 999.0 99.0 99.00
2006 06 04 08 00 256  3.9  4.2 99.00 99.00 99.00 999 1013.4  26.7 999.0 999.0 99.0 99.00
2006 06 04 09 00 269  3.4  3.8 99.00 99.00 99.00 999 1013.4  26.4 999.0 999.0 99.0 99.00
2006 06 04 10 00 243  2.2  2.9 99.00 99.00 99.00 999 1013.5  26.3 999.0 999.0 99.0 99.00
2006 06 04 11 00 246  1.9  2.2 99.00 99.00 99.00 999 1014.0  26.4 999.0 999.0 99.0 99.00
2006 06 04 12 00 232  2.2  2.4 99.00 99.00 99.00 999 1014.4  26.4 999.0 999.0 99.0 99.00
2006 06 04 13 00 258  2.8  3.2 99.00 99.00 99.00 999 1014.8  26.4 999.0 999.0 99.0 99.00
2006 06 04 14 00 256  2.4  3.1 99.00 99.00 99.00 999 1015.0  26.4 999.0 999.0 99.0 99.00
2006 06 04 15 00 240  2.4  2.6 99.00 99.00 99.00 999 1015.0  26.5 999.0 999.0 99.0 99.00
2006 06 04 16 00 273  2.4  2.7 99.00 99.00 99.00 999 1014.8  26.8 999.0 999.0 99.0 99.00
2006 06 04 17 00 252  3.0  3.2 99.00 99.00 99.00 999 1014.4  26.9 999.0 999.0 99.0 99.00
2006 06 04 18 00 269  2.7  3.0 99.00 99.00 99.00 999 1013.9  26.9 999.0 999.0 99.0 99.00
2006 06 04 19 00 260  2.1  2.7 99.00 99.00 99.00 999 1013.5  27.2 999.0 999.0 99.0 99.00
2006 06 04 20 00 274  2.0  2.5 99.00 99.00 99.00 999 1012.8  27.4 999.0 999.0 99.0 99.00
2006 06 04 21 00 253  2.3  2.7 99.00 99.00 99.00 999 1012.2  27.5 999.0 999.0 99.0 99.00
2006 06 04 22 00 254  2.5  3.1 99.00 99.00 99.00 999 1011.8  27.6 999.0 999.0 99.0 99.00
2006 06 04 23 00 266  1.9  2.2 99.00 99.00 99.00 999 1011.7  27.8 999.0 999.0 99.0 99.00
2006 06 05 00 00 336  2.7  3.1 99.00 99.00 99.00 999 1011.9  27.5 999.0 999.0 99.0 99.00
2006 06 05 01 00 357  2.3  2.5 99.00 99.00 99.00 999 1012.1  27.3 999.0 999.0 99.0 99.00
2006 06 05 02 00  15  1.1  1.2 99.00 99.00 99.00 999 1012.5  27.3 999.0 999.0 99.0 99.00
2006 06 05 03 00  34  1.1  1.5 99.00 99.00 99.00 999 1012.8  27.2 999.0 999.0 99.0 99.00
