YYYY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2001 01 05 07  24  5.6  6.2 99.00 99.00 99.00 999 1022.3  12.0  22.9   1.9 99.0  0.54
2001 01 05 08  22  4.4  5.1 99.00 99.00 99.00 999 1022.0  11.7  22.9   0.7 99.0  0.80
2001 01 05 09  26  5.3  6.1 99.00 99.00 99.00 999 1021.8  11.5  22.9   1.4 99.0  1.00
2001 01 05 10  25  4.9  5.9 99.00 99.00 99.00 999 1022.0  11.0  23.0   0.1 99.0  0.55
2001 01 05 11   4  4.4  5.1 99.00 99.00 99.00 999 1022.3  10.8  23.0   1.7 99.0 -0.71
2001 01 05 12   6  3.7  4.2 99.00 99.00 99.00 999 1022.7  10.5  23.0   2.1 99.0 -0.91
2001 01 05 13 347  2.8  3.4 99.00 99.00 99.00 999 1023.0  10.8  22.7   0.2 99.0 -1.13
2001 01 05 14 339  4.1  4.9 99.00 99.00 99.00 999 1023.6  10.9  22.5   1.5 99.0 -0.13
2001 01 05 15 324  4.3  4.8 99.00 99.00 99.00 999 1023.7  11.3  23.3   2.5 99.0  0.28
2001 01 05 16 348  4.5  5.6 99.00 99.00 99.00 999 1023.4  11.6  23.1   3.2 99.0  0.29
2001 01 05 17 350  4.7  5.8 99.00 99.00 99.00 999 1022.7  11.9  23.1   3.8 99.0  0.45
2001 01 05 18 338  4.7  5.9 99.00 99.00 99.00 999 1021.7  12.2  23.1   3.4 99.0  0.72
2001 01 05 19 336  6.3  7.0 99.00 99.00 99.00 999 1021.0  12.3  22.8   3.8 99.0  1.00
2001 01 05 20 356  5.9  6.4 99.00 99.00 99.00 999 1020.2  12.5  22.4   2.1 99.0  1.32
2001 01 05 21 354  3.8  5.0 99.00 99.00 99.00 999 1019.5  13.1  22.2   2.6 99.0  1.50
2001 01 05 22 330  3.4  4.5 99.00 99.00 99.00 999 1019.2  13.6  22.4   4.2 99.0  1.61
2001 01 05 23 317  4.5  5.1 99.00 99.00 99.00 999 1019.5  13.4  21.9   6.8 99.0  1.51
2001 01 06 00 307  4.2  4.5 99.00 99.00 99.00 999 1019.7  13.6  22.1   7.7 99.0  1.22
2001 01 06 01 320  3.6  4.3 99.00 99.00 99.00 999 1019.8  13.7  22.0   7.8 99.0  0.82
2001 01 06 02 294  3.0  3.6 99.00 99.00 99.00 999 1019.5  14.1  21.7   8.6 99.0  0.38
2001 01 06 03 284  2.8  3.4 99.00 99.00 99.00 999 1019.5  14.3  21.5   8.5 99.0 -0.01
2001 01 06 04 278  4.7  5.5 99.00 99.00 99.00 999 1019.9  15.2  21.2   9.2 99.0 -0.24
2001 01 06 05 272  4.5  5.0 99.00 99.00 99.00 999 1019.2  15.9  21.0   9.8 99.0 -0.26
2001 01 06 06 304  4.4  4.9 99.00 99.00 99.00 999 1019.1  16.1  20.9  10.5 99.0 -0.08
