YYYY MM DD hh mm  WD  WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2005 03 13 17 00 159  2.0  2.3 99.00 99.00 99.00 999 1018.7  21.6  22.5 999.0 99.0 99.00
2005 03 13 18 00 141  3.4  3.9 99.00 99.00 99.00 999 1017.6  21.0  22.5 999.0 99.0 99.00
2005 03 13 19 00 143  3.7  4.1 99.00 99.00 99.00 999 1016.5  21.0  22.4 999.0 99.0 99.00
2005 03 13 20 00 156  6.8  7.3 99.00 99.00 99.00 999 1015.6  21.4  22.0 999.0 99.0 99.00
2005 03 13 21 00 173  8.0  8.8 99.00 99.00 99.00 999 1015.4  21.9  21.8 999.0 99.0 99.00
2005 03 13 22 00 171  8.9  9.4 99.00 99.00 99.00 999 1015.3  22.4  21.8 999.0 99.0 99.00
2005 03 13 23 00 186  8.9  9.6 99.00 99.00 99.00 999 1015.6  22.2  21.9 999.0 99.0 99.00
2005 03 14 00 00 185  8.8  9.5 99.00 99.00 99.00 999 1015.9  22.0  21.9 999.0 99.0 99.00
2005 03 14 01 00 196  7.5  8.1 99.00 99.00 99.00 999 1016.3  22.2  22.5 999.0 99.0 99.00
2005 03 14 02 00 195  5.9  6.3 99.00 99.00 99.00 999 1016.7  22.1  22.4 999.0 99.0 99.00
2005 03 14 03 00 190  6.5  6.9 99.00 99.00 99.00 999 1016.9  22.2  22.4 999.0 99.0 99.00
2005 03 14 04 00 197  6.4  6.7 99.00 99.00 99.00 999 1016.6  22.2  22.5 999.0 99.0 99.00
2005 03 14 05 00 192  3.1  3.4 99.00 99.00 99.00 999 1016.2  21.9  22.4 999.0 99.0 99.00
2005 03 14 06 00 188  6.7  7.1 99.00 99.00 99.00 999 1015.7  22.1  22.3 999.0 99.0 99.00
2005 03 14 07 00 199  5.0  5.5 99.00 99.00 99.00 999 1015.3  22.2  22.3 999.0 99.0 99.00
2005 03 14 08 00 199  5.1  5.4 99.00 99.00 99.00 999 1014.8  22.1  22.2 999.0 99.0 99.00
2005 03 14 09 00 204  5.7  6.0 99.00 99.00 99.00 999 1014.6  22.1  22.0 999.0 99.0 99.00
2005 03 14 10 00 192  5.5  5.8 99.00 99.00 99.00 999 1014.5  22.1  21.8 999.0 99.0 99.00
2005 03 14 11 00 200  4.6  4.9 99.00 99.00 99.00 999 1015.1  22.2  21.7 999.0 99.0 99.00
2005 03 14 12 00 182  4.5  4.8 99.00 99.00 99.00 999 1015.3  22.2  21.7 999.0 99.0 99.00
2005 03 14 13 00 190  4.4  4.8 99.00 99.00 99.00 999 1015.7  23.5  21.7 999.0 99.0 99.00
2005 03 14 14 00 204  4.4  4.7 99.00 99.00 99.00 999 1016.0  23.5  22.3 999.0 99.0 99.00
2005 03 14 15 00 222  4.0  4.4 99.00 99.00 99.00 999 1016.7  23.7  22.5 999.0 99.0 99.00
2005 03 14 16 00 212  2.8  3.2 99.00 99.00 99.00 999 1016.9  24.1  22.6 999.0 99.0 99.00
2005 03 14 17 00 184  4.1  4.3 99.00 99.00 99.00 999 1016.1  25.2  22.7 999.0 99.0 99.00
2005 03 14 18 00 171  4.3  4.4 99.00 99.00 99.00 999 1015.5  24.8  22.8 999.0 99.0 99.00
2005 03 14 19 00 157  4.6  4.8 99.00 99.00 99.00 999 1015.0  24.1  22.8 999.0 99.0 99.00
2005 03 14 20 00 163  5.4  5.6 99.00 99.00 99.00 999 1014.3  24.3  22.9 999.0 99.0 99.00
2005 03 14 21 00 162  6.3  6.7 99.00 99.00 99.00 999 1013.9  24.1  22.9 999.0 99.0 99.00
2005 03 14 22 00 177  7.4  7.7 99.00 99.00 99.00 999 1013.8  23.8  22.9 999.0 99.0 99.00
2005 03 14 23 00 205  5.5  5.7 99.00 99.00 99.00 999 1014.8  23.4  22.9 999.0 99.0 99.00
2005 03 15 00 00 207  5.3 99.0 99.00 99.00 99.00 999 1015.2  23.1 999.0 999.0 99.0 99.00
2005 03 15 01 00 228  3.7  3.9 99.00 99.00 99.00 999 1015.5  22.9  22.8 999.0 99.0 99.00
2005 03 15 02 00 223  3.7  3.8 99.00 99.00 99.00 999 1015.4  22.8  22.8 999.0 99.0 99.00
2005 03 15 03 00 233  3.8  3.9 99.00 99.00 99.00 999 1015.3  22.7  22.7 999.0 99.0 99.00
2005 03 15 04 00 259  3.2  3.3 99.00 99.00 99.00 999 1015.5  22.4  22.5 999.0 99.0 99.00
2005 03 15 05 00 237  1.1  1.3 99.00 99.00 99.00 999 1014.9  22.1  22.6 999.0 99.0 99.00
2005 03 15 06 00 319  1.7  1.8 99.00 99.00 99.00 999 1015.3  22.3  22.6 999.0 99.0 99.00
2005 03 15 07 00 354  2.7  2.9 99.00 99.00 99.00 999 1015.0  22.2  22.6 999.0 99.0 99.00
2005 03 15 08 00   0  2.8  3.0 99.00 99.00 99.00 999 1014.6  22.1  22.7 999.0 99.0 99.00
2005 03 15 09 00 298  0.5  0.7 99.00 99.00 99.00 999 1014.2  21.8  22.6 999.0 99.0 99.00
2005 03 15 10 00 257  1.1  1.2 99.00 99.00 99.00 999 1014.6  21.3  22.7 999.0 99.0 99.00
2005 03 15 11 00 281  1.6  1.7 99.00 99.00 99.00 999 1015.0  21.6  22.7 999.0 99.0 99.00
2005 03 15 12 00 341  3.8  4.1 99.00 99.00 99.00 999 1016.0  21.5  22.6 999.0 99.0 99.00
2005 03 15 13 00   2  2.8  3.2 99.00 99.00 99.00 999 1016.6  22.2  22.6 999.0 99.0 99.00
2005 03 15 14 00  15  3.3  3.5 99.00 99.00 99.00 999 1016.9  22.4  22.6 999.0 99.0 99.00
2005 03 15 15 00  32  2.6  2.8 99.00 99.00 99.00 999 1017.0  22.7  22.7 999.0 99.0 99.00
2005 03 15 16 00  45  3.6  3.8 99.00 99.00 99.00 999 1016.9  22.8  22.9 999.0 99.0 99.00
2005 03 15 17 00  91  2.7  2.9 99.00 99.00 99.00 999 1016.9  23.0  22.9 999.0 99.0 99.00
2005 03 15 18 00 120  2.0  2.1 99.00 99.00 99.00 999 1016.6  23.4  23.0 999.0 99.0 99.00
2005 03 15 19 00 109  3.2  3.4 99.00 99.00 99.00 999 1015.8  23.4  23.0 999.0 99.0 99.00
2005 03 15 20 00 112  3.4  3.8 99.00 99.00 99.00 999 1015.3  23.5  23.0 999.0 99.0 99.00
2005 03 15 21 00 124  4.1  4.4 99.00 99.00 99.00 999 1015.0  23.7  23.2 999.0 99.0 99.00
2005 03 15 22 00 134  5.0  5.1 99.00 99.00 99.00 999 1015.2  23.8  23.2 999.0 99.0 99.00
2005 03 15 23 00 132  5.1  5.3 99.00 99.00 99.00 999 1015.7  23.9  23.1 999.0 99.0 99.00
2005 03 16 00 00 123  5.4  5.5 99.00 99.00 99.00 999 1016.1  23.9  23.0 999.0 99.0 99.00
2005 03 16 01 00 113  5.3  5.5 99.00 99.00 99.00 999 1016.5  23.8  23.0 999.0 99.0 99.00
2005 03 16 02 00 111  5.7  5.8 99.00 99.00 99.00 999 1016.9  23.9  23.1 999.0 99.0 99.00
2005 03 16 03 00 107  6.6  6.9 99.00 99.00 99.00 999 1016.7  23.8  23.0 999.0 99.0 99.00
2005 03 16 04 00 108  6.4  6.9 99.00 99.00 99.00 999 1016.5  23.7  22.9 999.0 99.0 99.00
2005 03 16 05 00 113  6.4  6.7 99.00 99.00 99.00 999 1016.1  23.8  22.9 999.0 99.0 99.00
2005 03 16 06 00 122  7.2  7.6 99.00 99.00 99.00 999 1015.5  23.9  22.9 999.0 99.0 99.00
2005 03 16 07 00 127  8.3  8.6 99.00 99.00 99.00 999 1014.6  23.8  22.9 999.0 99.0 99.00
2005 03 16 08 00 136  8.3  8.8 99.00 99.00 99.00 999 1013.6  23.6  22.9 999.0 99.0 99.00
2005 03 16 09 00 152 10.0 10.6 99.00 99.00 99.00 999 1013.0  23.7  22.9 999.0 99.0 99.00
2005 03 16 10 00 154 10.4 10.9 99.00 99.00 99.00 999 1013.1  23.8  23.0 999.0 99.0 99.00
2005 03 16 11 00 145 11.5 11.8 99.00 99.00 99.00 999 1013.1  23.8  23.0 999.0 99.0 99.00
2005 03 16 12 00 151 12.0 12.8 99.00 99.00 99.00 999 1013.2  23.9  23.0 999.0 99.0 99.00
2005 03 16 13 00 157 11.1 12.3 99.00 99.00 99.00 999 1013.8  24.2  23.1 999.0 99.0 99.00
2005 03 16 14 00 163 11.5 12.3 99.00 99.00 99.00 999 1014.0  24.6  23.1 999.0 99.0 99.00
2005 03 16 15 00 167 10.8 11.6 99.00 99.00 99.00 999 1014.1  24.8  23.1 999.0 99.0 99.00
2005 03 16 16 00 169 11.5 12.6 99.00 99.00 99.00 999 1013.6  24.8  23.0 999.0 99.0 99.00
2005 03 16 17 00 172 10.2 11.2 99.00 99.00 99.00 999 1013.2  24.8  23.2 999.0 99.0 99.00
2005 03 16 18 00 181  9.6 10.0 99.00 99.00 99.00 999 1012.6  24.8  23.3 999.0 99.0 99.00
2005 03 16 20 00 180 11.5 12.1 99.00 99.00 99.00 999 1010.8  24.2  23.1 999.0 99.0 99.00
2005 03 16 21 00 184 10.6 11.6 99.00 99.00 99.00 999 1010.5  24.4  23.2 999.0 99.0 99.00
2005 03 16 22 00 177  9.2 10.2 99.00 99.00 99.00 999 1010.8  24.2  23.3 999.0 99.0 99.00
2005 03 16 23 00 167 10.2 10.8 99.00 99.00 99.00 999 1010.6  24.0  23.4 999.0 99.0 99.00
2005 03 17 00 00 169  9.3  9.9 99.00 99.00 99.00 999 1010.9  23.8  23.5 999.0 99.0 99.00
2005 03 17 01 00 162 10.5 10.9 99.00 99.00 99.00 999 1010.6  23.8  23.5 999.0 99.0 99.00
2005 03 17 02 00 178  7.2  8.5 99.00 99.00 99.00 999 1011.3  23.8  23.6 999.0 99.0 99.00
2005 03 17 03 00 192  5.7  6.0 99.00 99.00 99.00 999 1011.8  23.7  23.5 999.0 99.0 99.00
2005 03 17 04 00 208  4.8  5.0 99.00 99.00 99.00 999 1012.1  23.8  23.0 999.0 99.0 99.00
2005 03 17 05 00 198  4.5  4.6 99.00 99.00 99.00 999 1011.8  23.6  23.1 999.0 99.0 99.00
2005 03 17 06 00 179  5.6  5.6 99.00 99.00 99.00 999 1011.4  23.3  23.2 999.0 99.0 99.00
2005 03 17 07 00 176  5.4  5.6 99.00 99.00 99.00 999 1011.2  23.2  23.2 999.0 99.0 99.00
2005 03 17 08 00 182  5.3  5.9 99.00 99.00 99.00 999 1010.9  23.5  23.1 999.0 99.0 99.00
2005 03 17 09 00 202  5.5  5.8 99.00 99.00 99.00 999 1010.7  23.5  23.2 999.0 99.0 99.00
2005 03 17 10 00 221  5.0  5.4 99.00 99.00 99.00 999 1011.0  23.6  23.2 999.0 99.0 99.00
2005 03 17 11 00 177  5.9  6.7 99.00 99.00 99.00 999 1010.7  23.6  23.2 999.0 99.0 99.00
2005 03 17 12 00 184  9.6 10.0 99.00 99.00 99.00 999 1010.8  23.8  23.2 999.0 99.0 99.00
2005 03 17 13 00 179  8.5  8.9 99.00 99.00 99.00 999 1011.0  24.2  23.2 999.0 99.0 99.00
2005 03 17 14 00 188  9.8 10.5 99.00 99.00 99.00 999 1011.6  25.1  23.2 999.0 99.0 99.00
2005 03 17 15 00 188  9.9 10.4 99.00 99.00 99.00 999 1011.8  25.1  23.3 999.0 99.0 99.00
2005 03 17 16 00 198  8.8  9.2 99.00 99.00 99.00 999 1012.3  25.1  23.4 999.0 99.0 99.00
2005 03 17 17 00 190  9.9 10.6 99.00 99.00 99.00 999 1011.8  25.1  23.5 999.0 99.0 99.00
2005 03 17 18 00 187 10.5 11.3 99.00 99.00 99.00 999 1010.4  25.1  23.5 999.0 99.0 99.00
2005 03 17 19 00 186 10.5 11.3 99.00 99.00 99.00 999 1009.4  24.7  23.2 999.0 99.0 99.00
2005 03 17 20 00 190  9.9 10.7 99.00 99.00 99.00 999 1008.7  24.7  23.3 999.0 99.0 99.00
2005 03 17 21 00 187  9.3  9.9 99.00 99.00 99.00 999 1008.6  24.6  23.1 999.0 99.0 99.00
2005 03 17 22 00 183  9.4  9.9 99.00 99.00 99.00 999 1008.2  24.5  23.2 999.0 99.0 99.00
2005 03 17 23 00 210  6.2  6.9 99.00 99.00 99.00 999 1009.2  24.7  23.4 999.0 99.0 99.00
2005 03 18 00 00 285 10.5 11.4 99.00 99.00 99.00 999 1010.0  21.5  23.9 999.0 99.0 99.00
2005 03 18 01 00 271 11.7 12.7 99.00 99.00 99.00 999 1010.4  21.6  23.9 999.0 99.0 99.00
2005 03 18 02 00 288 10.1 11.0 99.00 99.00 99.00 999 1010.7  21.3  23.9 999.0 99.0 99.00
2005 03 18 03 00 308  3.8  4.4 99.00 99.00 99.00 999 1010.7  21.1  23.8 999.0 99.0 99.00
2005 03 18 04 00 265  2.0  2.5 99.00 99.00 99.00 999 1010.3  21.1  23.8 999.0 99.0 99.00
2005 03 18 05 00 263  2.0  2.7 99.00 99.00 99.00 999 1010.8  21.0  23.7 999.0 99.0 99.00
2005 03 18 06 00 242  3.1  3.5 99.00 99.00 99.00 999 1010.2  20.9  23.7 999.0 99.0 99.00
2005 03 18 07 00 212  6.0  6.4 99.00 99.00 99.00 999 1010.3  21.1  23.7 999.0 99.0 99.00
2005 03 18 08 00 284  7.7  8.7 99.00 99.00 99.00 999 1010.1  21.1  23.4 999.0 99.0 99.00
2005 03 18 09 00 290  7.9  8.4 99.00 99.00 99.00 999 1010.7  20.6  23.3 999.0 99.0 99.00
2005 03 18 10 00 286  8.4  9.2 99.00 99.00 99.00 999 1010.9  20.6  23.2 999.0 99.0 99.00
2005 03 18 11 00 328 10.9 11.3 99.00 99.00 99.00 999 1012.1  18.6  23.3 999.0 99.0 99.00
2005 03 18 12 00 316  8.7  9.9 99.00 99.00 99.00 999 1012.9  19.4  23.2 999.0 99.0 99.00
2005 03 18 13 00 325  9.9 11.0 99.00 99.00 99.00 999 1013.7  18.9  23.4 999.0 99.0 99.00
2005 03 18 14 00 319  8.7  9.8 99.00 99.00 99.00 999 1014.3  18.8  23.6 999.0 99.0 99.00
2005 03 18 15 00 319  8.4  9.1 99.00 99.00 99.00 999 1015.2  19.2  23.7 999.0 99.0 99.00
2005 03 18 16 00 312  7.3  8.3 99.00 99.00 99.00 999 1015.3  19.8  23.8 999.0 99.0 99.00
2005 03 18 17 00 329  6.7  7.5 99.00 99.00 99.00 999 1014.9  20.2  23.7 999.0 99.0 99.00
2005 03 18 18 00 312  4.8  6.6 99.00 99.00 99.00 999 1014.3  20.9  23.8 999.0 99.0 99.00
2005 03 18 19 00 306  5.9  6.7 99.00 99.00 99.00 999 1013.9  21.5  23.9 999.0 99.0 99.00
2005 03 18 20 00 314  6.8  7.7 99.00 99.00 99.00 999 1013.7  21.9  24.0 999.0 99.0 99.00
2005 03 18 21 00 316  5.5  6.1 99.00 99.00 99.00 999 1013.4  22.5  24.0 999.0 99.0 99.00
2005 03 18 22 00 310  5.9  6.3 99.00 99.00 99.00 999 1013.6  23.0  23.9 999.0 99.0 99.00
2005 03 18 23 00 332  6.5  7.3 99.00 99.00 99.00 999 1014.3  22.9  23.9 999.0 99.0 99.00
2005 03 19 00 00 323  7.1  7.7 99.00 99.00 99.00 999 1014.9  22.3  23.9 999.0 99.0 99.00
2005 03 19 01 00 341  9.8 10.7 99.00 99.00 99.00 999 1016.2  20.9  23.9 999.0 99.0 99.00
2005 03 19 02 00 348  8.6  9.3 99.00 99.00 99.00 999 1016.7  19.9  23.8 999.0 99.0 99.00
2005 03 19 03 00 338  7.3  7.9 99.00 99.00 99.00 999 1017.2  19.5  23.8 999.0 99.0 99.00
2005 03 19 04 00   0  6.3  7.3 99.00 99.00 99.00 999 1017.4  19.0  23.7 999.0 99.0 99.00
2005 03 19 05 00 351  7.1  8.0 99.00 99.00 99.00 999 1016.6  18.8  23.6 999.0 99.0 99.00
2005 03 19 06 00 353  7.6  8.5 99.00 99.00 99.00 999 1016.8  18.5  23.6 999.0 99.0 99.00
2005 03 19 07 00 344  6.1  6.7 99.00 99.00 99.00 999 1016.4  18.3  23.5 999.0 99.0 99.00
2005 03 19 08 00 346  6.6  7.6 99.00 99.00 99.00 999 1016.1  17.7  23.4 999.0 99.0 99.00
2005 03 19 09 00 339  6.4  7.3 99.00 99.00 99.00 999 1016.5  17.4  23.4 999.0 99.0 99.00
2005 03 19 10 00 336  6.6  7.3 99.00 99.00 99.00 999 1017.0  16.9  23.3 999.0 99.0 99.00
2005 03 19 11 00 318  6.2  6.6 99.00 99.00 99.00 999 1018.0  16.7  23.2 999.0 99.0 99.00
2005 03 19 12 00 328  6.3  6.7 99.00 99.00 99.00 999 1018.0  17.0  23.1 999.0 99.0 99.00
2005 03 19 13 00 336  6.9  7.7 99.00 99.00 99.00 999 1018.7  17.4  22.9 999.0 99.0 99.00
2005 03 19 14 00 332  6.7  7.1 99.00 99.00 99.00 999 1019.1  17.1  22.8 999.0 99.0 99.00
2005 03 19 15 00 318  5.8  6.5 99.00 99.00 99.00 999 1019.3  17.3  22.8 999.0 99.0 99.00
2005 03 19 16 00 311  6.7  7.8 99.00 99.00 99.00 999 1019.3  17.7  23.0 999.0 99.0 99.00
2005 03 19 17 00 307  7.0  8.0 99.00 99.00 99.00 999 1019.0  18.4  23.0 999.0 99.0 99.00
2005 03 19 18 00 296  3.0  3.9 99.00 99.00 99.00 999 1018.2  18.7  23.1 999.0 99.0 99.00
2005 03 19 19 00 229  2.6  3.1 99.00 99.00 99.00 999 1017.8  19.6  23.3 999.0 99.0 99.00
2005 03 19 20 00 164  0.5  1.5 99.00 99.00 99.00 999 1017.5  19.8  23.5 999.0 99.0 99.00
2005 03 19 21 00 128  2.8  3.2 99.00 99.00 99.00 999 1017.6  19.8  23.6 999.0 99.0 99.00
2005 03 19 22 00  89  1.9  2.2 99.00 99.00 99.00 999 1017.7  20.3  23.6 999.0 99.0 99.00
2005 03 19 23 00  55  1.2  1.4 99.00 99.00 99.00 999 1017.7  20.2  23.5 999.0 99.0 99.00
2005 03 20 00 00  18  1.3  1.6 99.00 99.00 99.00 999 1018.4  20.3  23.4 999.0 99.0 99.00
2005 03 20 01 00  17  3.0  3.3 99.00 99.00 99.00 999 1018.9  20.3  23.4 999.0 99.0 99.00
2005 03 20 02 00   0  5.2  5.8 99.00 99.00 99.00 999 1019.3  20.3  23.4 999.0 99.0 99.00
2005 03 20 03 00  24  4.2  4.6 99.00 99.00 99.00 999 1019.3  20.1  23.2 999.0 99.0 99.00
2005 03 20 04 00  32  3.2  3.4 99.00 99.00 99.00 999 1019.0  20.0  23.1 999.0 99.0 99.00
2005 03 20 05 00 356  2.3  2.6 99.00 99.00 99.00 999 1018.7  20.1  23.0 999.0 99.0 99.00
2005 03 20 06 00  13  3.1  3.7 99.00 99.00 99.00 999 1018.2  20.0  23.1 999.0 99.0 99.00
2005 03 20 07 00   4  3.3  3.9 99.00 99.00 99.00 999 1017.7  19.9  23.2 999.0 99.0 99.00
2005 03 20 08 00  17  2.8  3.3 99.00 99.00 99.00 999 1017.2  19.8  23.1 999.0 99.0 99.00
2005 03 20 09 00  14  2.6  3.0 99.00 99.00 99.00 999 1017.0  20.0  23.1 999.0 99.0 99.00
2005 03 20 10 00  13  2.3  2.6 99.00 99.00 99.00 999 1017.6  20.0  23.1 999.0 99.0 99.00
2005 03 20 11 00 354  2.5  3.1 99.00 99.00 99.00 999 1018.3  20.1  23.1 999.0 99.0 99.00
2005 03 20 12 00   0  3.8  4.7 99.00 99.00 99.00 999 1019.0  20.0  23.1 999.0 99.0 99.00
2005 03 20 13 00   2  3.3  3.9 99.00 99.00 99.00 999 1019.6  20.2  23.1 999.0 99.0 99.00
2005 03 20 14 00   6  4.5  5.3 99.00 99.00 99.00 999 1020.0  20.4  23.0 999.0 99.0 99.00
2005 03 20 15 00  57  3.8  4.4 99.00 99.00 99.00 999 1020.3  21.2  23.1 999.0 99.0 99.00
2005 03 20 16 00  58  3.8  4.2 99.00 99.00 99.00 999 1020.4  21.3  23.1 999.0 99.0 99.00
2005 03 20 17 00  92  4.6  5.0 99.00 99.00 99.00 999 1019.7  21.5  23.1 999.0 99.0 99.00
2005 03 20 18 00  89  4.7  5.0 99.00 99.00 99.00 999 1018.7  21.4  23.3 999.0 99.0 99.00
2005 03 20 19 00  95  4.9  5.6 99.00 99.00 99.00 999 1018.0  21.4  23.5 999.0 99.0 99.00
2005 03 20 20 00  99  6.1  6.6 99.00 99.00 99.00 999 1016.8  21.4  23.5 999.0 99.0 99.00
2005 03 20 21 00 100  6.5  7.1 99.00 99.00 99.00 999 1016.4  21.4  23.4 999.0 99.0 99.00
2005 03 20 22 00 100  6.4  7.4 99.00 99.00 99.00 999 1016.2  21.3  23.5 999.0 99.0 99.00
2005 03 20 23 00  86  5.5  5.7 99.00 99.00 99.00 999 1016.9  21.2  23.4 999.0 99.0 99.00
2005 03 21 00 00  72  4.0  5.1 99.00 99.00 99.00 999 1017.4  21.2  23.4 999.0 99.0 99.00
2005 03 21 01 00  71  5.1  5.5 99.00 99.00 99.00 999 1017.4  21.2  23.3 999.0 99.0 99.00
2005 03 21 02 00  93  4.7  5.0 99.00 99.00 99.00 999 1017.5  21.4  23.3 999.0 99.0 99.00
2005 03 21 03 00 108  6.4  6.9 99.00 99.00 99.00 999 1017.4  21.6  23.3 999.0 99.0 99.00
2005 03 21 04 00 109  5.6  6.2 99.00 99.00 99.00 999 1017.4  21.6  23.1 999.0 99.0 99.00
2005 03 21 05 00 109  4.0  4.6 99.00 99.00 99.00 999 1017.9  21.7  23.1 999.0 99.0 99.00
2005 03 21 06 00 144  4.4  4.8 99.00 99.00 99.00 999 1018.0  21.9  23.2 999.0 99.0 99.00
2005 03 21 07 00 169  1.3  1.6 99.00 99.00 99.00 999 1017.5  21.7  23.3 999.0 99.0 99.00
2005 03 21 08 00 148  3.2  3.7 99.00 99.00 99.00 999 1016.2  21.9  23.2 999.0 99.0 99.00
2005 03 21 09 00 132  2.5  2.9 99.00 99.00 99.00 999 1015.7  22.0  23.0 999.0 99.0 99.00
2005 03 21 10 00 116  4.9  5.4 99.00 99.00 99.00 999 1015.0  22.1  23.0 999.0 99.0 99.00
2005 03 21 11 00 141  7.8  8.6 99.00 99.00 99.00 999 1015.1  22.8  23.0 999.0 99.0 99.00
2005 03 21 12 00 139  7.9  8.7 99.00 99.00 99.00 999 1015.5  22.9  23.0 999.0 99.0 99.00
2005 03 21 13 00 158  6.9  7.3 99.00 99.00 99.00 999 1016.0  23.6  23.0 999.0 99.0 99.00
2005 03 21 14 00 151  8.5  9.2 99.00 99.00 99.00 999 1016.3  23.6  23.1 999.0 99.0 99.00
2005 03 21 15 00 144  9.8 10.3 99.00 99.00 99.00 999 1016.2  23.4  23.2 999.0 99.0 99.00
2005 03 21 16 00 140  7.9  9.3 99.00 99.00 99.00 999 1016.4  23.4  23.3 999.0 99.0 99.00
2005 03 21 17 00 141  7.2  7.8 99.00 99.00 99.00 999 1015.9  23.6  23.3 999.0 99.0 99.00
2005 03 21 18 00 128  8.2  8.9 99.00 99.00 99.00 999 1014.6  23.4  23.5 999.0 99.0 99.00
2005 03 21 19 00 153  7.5  8.4 99.00 99.00 99.00 999 1014.2  23.9  23.6 999.0 99.0 99.00
2005 03 21 20 00 150  6.7  7.2 99.00 99.00 99.00 999 1013.9  23.8  23.8 999.0 99.0 99.00
2005 03 21 21 00 143  7.2  7.5 99.00 99.00 99.00 999 1013.7  23.8  23.9 999.0 99.0 99.00
2005 03 21 22 00 144  7.9  8.2 99.00 99.00 99.00 999 1014.0  23.7  23.8 999.0 99.0 99.00
2005 03 21 23 00 141  8.1  8.6 99.00 99.00 99.00 999 1013.9  23.6  23.7 999.0 99.0 99.00
2005 03 22 00 00 139  7.1  7.9 99.00 99.00 99.00 999 1014.4  23.7  23.7 999.0 99.0 99.00
2005 03 22 01 00 136  7.5  8.0 99.00 99.00 99.00 999 1014.5  23.7  23.6 999.0 99.0 99.00
2005 03 22 02 00 139  7.8  8.3 99.00 99.00 99.00 999 1015.3  23.6  23.6 999.0 99.0 99.00
2005 03 22 03 00 139  6.2  6.8 99.00 99.00 99.00 999 1015.6  23.7  23.5 999.0 99.0 99.00
2005 03 22 04 00 144  7.4  7.8 99.00 99.00 99.00 999 1015.4  23.7  23.4 999.0 99.0 99.00
2005 03 22 05 00 145 10.0 10.6 99.00 99.00 99.00 999 1015.2  23.8  23.3 999.0 99.0 99.00
2005 03 22 06 00 149  7.9  8.8 99.00 99.00 99.00 999 1015.3  23.8  23.3 999.0 99.0 99.00
2005 03 22 07 00 144  8.1  9.0 99.00 99.00 99.00 999 1014.8  23.7  23.3 999.0 99.0 99.00
2005 03 22 08 00 142  8.2  8.5 99.00 99.00 99.00 999 1014.3  23.7  23.2 999.0 99.0 99.00
2005 03 22 09 00 142  7.9  8.5 99.00 99.00 99.00 999 1013.8  23.7  23.3 999.0 99.0 99.00
2005 03 22 10 00 142  8.1  8.5 99.00 99.00 99.00 999 1014.1  23.7  23.3 999.0 99.0 99.00
2005 03 22 11 00 140  7.8  8.3 99.00 99.00 99.00 999 1014.5  23.7  23.4 999.0 99.0 99.00
2005 03 22 12 00 141  8.1  8.8 99.00 99.00 99.00 999 1014.9  23.8  23.5 999.0 99.0 99.00
2005 03 22 13 00 144  8.6  9.0 99.00 99.00 99.00 999 1015.5  23.9  23.5 999.0 99.0 99.00
2005 03 22 14 00 142  7.8  8.3 99.00 99.00 99.00 999 1016.0  24.0  23.6 999.0 99.0 99.00
2005 03 22 15 00 154  7.5  8.2 99.00 99.00 99.00 999 1016.5  24.7  23.8 999.0 99.0 99.00
2005 03 22 16 00 150  7.6  8.0 99.00 99.00 99.00 999 1016.9  24.7  23.8 999.0 99.0 99.00
2005 03 22 17 00 143  7.2  7.6 99.00 99.00 99.00 999 1016.6  24.3  24.0 999.0 99.0 99.00
2005 03 22 18 00 145  7.9  8.6 99.00 99.00 99.00 999 1016.0  24.4  24.2 999.0 99.0 99.00
2005 03 22 19 00 150  7.8  8.3 99.00 99.00 99.00 999 1015.6  24.6  24.4 999.0 99.0 99.00
2005 03 22 20 00 147  7.4  7.9 99.00 99.00 99.00 999 1014.8  24.4  24.1 999.0 99.0 99.00
2005 03 22 21 00 148  7.6  8.0 99.00 99.00 99.00 999 1014.4  24.5  24.3 999.0 99.0 99.00
2005 03 22 22 00 145  8.0  8.4 99.00 99.00 99.00 999 1014.0  24.5  24.1 999.0 99.0 99.00
2005 03 22 23 00 139  8.5  9.0 99.00 99.00 99.00 999 1013.7  24.4  23.7 999.0 99.0 99.00
2005 03 23 00 00 144  8.5  9.3 99.00 99.00 99.00 999 1013.8  24.3  23.6 999.0 99.0 99.00
2005 03 23 01 00 138  7.5  8.0 99.00 99.00 99.00 999 1014.2  24.3  23.5 999.0 99.0 99.00
2005 03 23 02 00 131  7.6  8.1 99.00 99.00 99.00 999 1014.8  24.4  23.3 999.0 99.0 99.00
2005 03 23 03 00 149  5.9  6.3 99.00 99.00 99.00 999 1015.7  24.4  23.3 999.0 99.0 99.00
2005 03 23 04 00 153  8.6  8.9 99.00 99.00 99.00 999 1015.7  24.3  23.6 999.0 99.0 99.00
2005 03 23 05 00 165  7.8  8.2 99.00 99.00 99.00 999 1015.5  24.3  24.1 999.0 99.0 99.00
2005 03 23 06 00 158  8.7  9.3 99.00 99.00 99.00 999 1014.9  24.3  24.2 999.0 99.0 99.00
2005 03 23 07 00 157  9.8 10.5 99.00 99.00 99.00 999 1014.3  24.2  24.3 999.0 99.0 99.00
2005 03 23 08 00 149 10.7 11.0 99.00 99.00 99.00 999 1013.6  24.2  23.6 999.0 99.0 99.00
2005 03 23 09 00 148  8.5  9.1 99.00 99.00 99.00 999 1013.2  24.1  23.3 999.0 99.0 99.00
