YYYY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS
1999 01 07 12  10  7.9  8.5 99.00 99.00 99.00 999 1024.9  16.6  23.8 999.0 99.0
1999 01 07 13  14  8.6  9.6 99.00 99.00 99.00 999 1025.4  17.1  24.0 999.0 99.0
1999 01 07 14  21  8.6  9.6 99.00 99.00 99.00 999 1025.8  17.9  24.2 999.0 99.0
1999 01 07 15 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 01 07 16  25  8.2  9.2 99.00 99.00 99.00 999 1026.0  19.6  24.4 999.0 99.0
1999 01 07 17  23  7.6  8.2 99.00 99.00 99.00 999 1025.4  20.1  24.5 999.0 99.0
1999 01 07 18  24  7.9  8.5 99.00 99.00 99.00 999 1024.5  20.5  24.6 999.0 99.0
1999 01 07 19  21  7.1  7.9 99.00 99.00 99.00 999 1023.7  20.9  24.6 999.0 99.0
1999 01 07 20  22  7.9  9.7 99.00 99.00 99.00 999 1023.3  20.9  24.5 999.0 99.0
1999 01 07 21  54  9.8 11.8 99.00 99.00 99.00 999 1023.1  21.6  23.2 999.0 99.0
1999 01 07 22  59 11.0 12.4 99.00 99.00 99.00 999 1023.2  21.6  21.3 999.0 99.0
1999 01 07 23  67 10.1 11.1 99.00 99.00 99.00 999 1023.1  21.7  21.3 999.0 99.0
1999 01 08 00  64 10.1 10.9 99.00 99.00 99.00 999 1023.4  21.8  22.1 999.0 99.0
1999 01 08 01  73  9.2 10.0 99.00 99.00 99.00 999 1023.6  21.8  23.8 999.0 99.0
1999 01 08 02  70 10.0 11.1 99.00 99.00 99.00 999 1023.6  21.9  23.5 999.0 99.0
1999 01 08 03  83  9.9 10.9 99.00 99.00 99.00 999 1023.6  21.9  23.4 999.0 99.0
1999 01 08 04  70  9.0  9.8 99.00 99.00 99.00 999 1023.5  21.9  23.6 999.0 99.0
1999 01 08 05  83  9.7 11.5 99.00 99.00 99.00 999 1023.0  22.0  23.8 999.0 99.0
1999 01 08 06  84  8.5  9.5 99.00 99.00 99.00 999 1022.4  22.1  23.9 999.0 99.0
1999 01 08 07  94 10.7 11.5 99.00 99.00 99.00 999 1022.0  22.2  23.9 999.0 99.0
1999 01 08 08  92  7.9  9.4 99.00 99.00 99.00 999 1021.6  22.2  23.9 999.0 99.0
1999 01 08 09  85  8.8 10.2 99.00 99.00 99.00 999 1021.2  22.5  23.9 999.0 99.0
1999 01 08 10  93  9.3 10.3 99.00 99.00 99.00 999 1020.9  22.8  23.9 999.0 99.0
1999 01 08 11  84  9.6 10.2 99.00 99.00 99.00 999 1021.1  22.9  23.9 999.0 99.0
1999 01 08 12  89  9.9 11.3 99.00 99.00 99.00 999 1021.2  23.0  23.9 999.0 99.0
1999 01 08 13  97 10.1 11.7 99.00 99.00 99.00 999 1021.4  23.2  24.0 999.0 99.0
1999 01 08 14 100  9.7 10.3 99.00 99.00 99.00 999 1021.8  23.3  24.5 999.0 99.0
1999 01 08 15 112  8.2  9.8 99.00 99.00 99.00 999 1022.2  23.6  24.8 999.0 99.0
1999 01 08 16 109  8.5  9.8 99.00 99.00 99.00 999 1021.8  23.7  24.9 999.0 99.0
1999 01 08 17 109  8.1  9.0 99.00 99.00 99.00 999 1021.1  23.6  24.9 999.0 99.0
1999 01 08 18 109  7.2  7.7 99.00 99.00 99.00 999 1020.3  23.7  25.0 999.0 99.0
1999 01 08 19 108  6.1  6.6 99.00 99.00 99.00 999 1019.5  23.8  25.1 999.0 99.0
1999 01 08 20 106  6.2  6.7 99.00 99.00 99.00 999 1018.9  24.1  25.1 999.0 99.0
1999 01 08 21  99  6.3  7.1 99.00 99.00 99.00 999 1018.9  24.1  25.0 999.0 99.0
1999 01 08 22 106  6.2  7.1 99.00 99.00 99.00 999 1018.8  24.1  25.0 999.0 99.0
1999 01 08 23 109  5.6  6.2 99.00 99.00 99.00 999 1018.7  24.1  24.9 999.0 99.0
1999 01 09 00 115  6.2  6.7 99.00 99.00 99.00 999 1018.9  24.1  24.8 999.0 99.0
1999 01 09 01 104  6.0  6.4 99.00 99.00 99.00 999 1019.0  24.2  24.7 999.0 99.0
1999 01 09 02 114  6.0  6.7 99.00 99.00 99.00 999 1018.9  24.2  24.7 999.0 99.0
1999 01 09 03 127  6.1  6.7 99.00 99.00 99.00 999 1018.5  24.3  24.6 999.0 99.0
1999 01 09 04 131  6.1  6.9 99.00 99.00 99.00 999 1018.3  24.3  24.6 999.0 99.0
1999 01 09 05 147  5.7  6.5 99.00 99.00 99.00 999 1017.5  24.1  24.6 999.0 99.0
1999 01 09 06 129  6.0  6.6 99.00 99.00 99.00 999 1017.0  24.1  24.5 999.0 99.0
1999 01 09 07 133  5.4  5.9 99.00 99.00 99.00 999 1016.4  24.0  24.5 999.0 99.0
1999 01 09 08 137  4.9  5.6 99.00 99.00 99.00 999 1015.8  24.1  24.4 999.0 99.0
1999 01 09 09 152  5.0  5.6 99.00 99.00 99.00 999 1015.8  24.1  24.3 999.0 99.0
1999 01 09 10 159  5.3  5.7 99.00 99.00 99.00 999 1016.1  24.1  24.3 999.0 99.0
1999 01 09 11 147  4.9  5.1 99.00 99.00 99.00 999 1016.3  24.2  24.3 999.0 99.0
1999 01 09 12 155  4.9  5.5 99.00 99.00 99.00 999 1016.6  24.2  24.4 999.0 99.0
1999 01 09 13 163  4.5  5.0 99.00 99.00 99.00 999 1017.2  24.5  24.4 999.0 99.0
1999 01 09 14 152  5.4  5.9 99.00 99.00 99.00 999 1017.1  24.6  24.5 999.0 99.0
1999 01 09 15 152  5.6  6.1 99.00 99.00 99.00 999 1017.0  24.7  24.7 999.0 99.0
1999 01 09 16 165  5.6  6.0 99.00 99.00 99.00 999 1016.8  24.8  24.7 999.0 99.0
1999 01 09 17 177  5.5  5.8 99.00 99.00 99.00 999 1016.2  24.9  24.8 999.0 99.0
1999 01 09 18 170  6.0  6.6 99.00 99.00 99.00 999 1014.8  24.8  24.8 999.0 99.0
1999 01 09 19 167  7.1  7.8 99.00 99.00 99.00 999 1013.5  24.8  24.8 999.0 99.0
1999 01 09 20 167  5.8  6.8 99.00 99.00 99.00 999 1012.9  24.9  24.9 999.0 99.0
1999 01 09 21 182  6.4  7.0 99.00 99.00 99.00 999 1012.8  25.0  24.9 999.0 99.0
1999 01 09 22 188  7.1  7.7 99.00 99.00 99.00 999 1012.5  24.9  24.8 999.0 99.0
1999 01 09 23 168  5.9  6.3 99.00 99.00 99.00 999 1012.6  24.7  24.8 999.0 99.0
1999 01 10 00 176  3.8  4.5 99.00 99.00 99.00 999 1013.5  24.8  24.8 999.0 99.0
1999 01 10 01 187  3.7  3.9 99.00 99.00 99.00 999 1014.1  24.7  24.7 999.0 99.0
1999 01 10 02 173  2.3  2.6 99.00 99.00 99.00 999 1014.4  24.8  24.7 999.0 99.0
1999 01 10 03 194  2.2  2.4 99.00 99.00 99.00 999 1015.0  24.9  24.7 999.0 99.0
1999 01 10 04 191  3.1  3.2 99.00 99.00 99.00 999 1014.8  24.9  24.6 999.0 99.0
1999 01 10 05 178  2.8  3.1 99.00 99.00 99.00 999 1014.2  24.8  24.6 999.0 99.0
1999 01 10 06 217  8.8 11.0 99.00 99.00 99.00 999 1013.8  24.0  24.6 999.0 99.0
1999 01 10 07 206  7.9  8.2 99.00 99.00 99.00 999 1013.6  23.7  24.5 999.0 99.0
1999 01 10 08 229  5.7  5.9 99.00 99.00 99.00 999 1013.4  24.1  24.5 999.0 99.0
1999 01 10 09 351  6.4  7.0 99.00 99.00 99.00 999 1014.1  19.9  24.4 999.0 99.0
1999 01 10 10 348  8.6  9.6 99.00 99.00 99.00 999 1014.2  18.4  24.4 999.0 99.0
1999 01 10 11  11  9.0  9.6 99.00 99.00 99.00 999 1014.8  18.6  24.3 999.0 99.0
1999 01 10 12  20  8.3  9.3 99.00 99.00 99.00 999 1015.7  18.8  24.3 999.0 99.0
1999 01 10 13  23  9.1  9.9 99.00 99.00 99.00 999 1016.3  19.6  24.2 999.0 99.0
1999 01 10 14  36  6.3  7.3 99.00 99.00 99.00 999 1017.0  19.1  24.2 999.0 99.0
1999 01 10 15  60  3.0  3.4 99.00 99.00 99.00 999 1017.4  19.4  24.1 999.0 99.0
1999 01 10 16   5  7.3  7.8 99.00 99.00 99.00 999 1017.5  19.5  24.2 999.0 99.0
1999 01 10 17   2  5.1  5.8 99.00 99.00 99.00 999 1017.6  18.9  24.2 999.0 99.0
1999 01 10 18   5  7.7  8.4 99.00 99.00 99.00 999 1016.6  19.5  24.2 999.0 99.0
1999 01 10 19 353  8.9  9.7 99.00 99.00 99.00 999 1016.7  19.7  24.2 999.0 99.0
1999 01 10 20 326  5.7  6.4 99.00 99.00 99.00 999 1016.9  19.4  24.1 999.0 99.0
1999 01 10 21   6  9.1 10.2 99.00 99.00 99.00 999 1016.8  18.6  24.1 999.0 99.0
1999 01 10 22 360 10.6 11.3 99.00 99.00 99.00 999 1016.9  18.4  24.0 999.0 99.0
1999 01 10 23  52  5.8  6.4 99.00 99.00 99.00 999 1016.9  18.6  24.0 999.0 99.0
1999 01 11 00  20  7.4  7.9 99.00 99.00 99.00 999 1017.2  18.0  24.0 999.0 99.0
1999 01 11 01  16  7.6  9.3 99.00 99.00 99.00 999 1018.2  17.8  23.9 999.0 99.0
1999 01 11 02   4  9.4 10.4 99.00 99.00 99.00 999 1018.8  17.7  23.9 999.0 99.0
1999 01 11 03 360 12.5 13.5 99.00 99.00 99.00 999 1018.8  16.5  23.8 999.0 99.0
1999 01 11 04 357 11.0 11.9 99.00 99.00 99.00 999 1019.7  15.4  23.8 999.0 99.0
1999 01 11 05 352 12.0 13.7 99.00 99.00 99.00 999 1019.7  14.3  23.7 999.0 99.0
1999 01 11 06 351 11.4 12.6 99.00 99.00 99.00 999 1019.4  13.9  23.8 999.0 99.0
1999 01 11 07 354 12.7 14.1 99.00 99.00 99.00 999 1018.8  13.4  23.9 999.0 99.0
1999 01 11 08   1 11.2 12.7 99.00 99.00 99.00 999 1018.8  13.6  23.8 999.0 99.0
1999 01 11 09   5 10.8 11.8 99.00 99.00 99.00 999 1018.9  13.7  23.7 999.0 99.0
1999 01 11 10 359 10.3 11.2 99.00 99.00 99.00 999 1019.2  13.4  23.2 999.0 99.0
1999 01 11 11 358  9.4 10.2 99.00 99.00 99.00 999 1019.9  13.8  22.8 999.0 99.0
1999 01 11 12 353 11.9 13.2 99.00 99.00 99.00 999 1020.5  13.3  22.3 999.0 99.0
1999 01 11 13 356 11.2 12.2 99.00 99.00 99.00 999 1021.1  13.4  21.8 999.0 99.0
