#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS PTDY  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi  hPa    ft
2017 12 02 11 00  40  4.1  5.1    MM    MM    MM  MM 1018.1  24.7  25.9    MM   MM +0.4    MM
2017 12 02 10 00  40  5.7  5.7    MM    MM    MM  MM 1017.6  24.7  25.9    MM   MM   MM    MM
2017 12 02 09 00  50  4.6  6.2    MM    MM    MM  MM 1017.5  24.8  25.8    MM   MM -1.0    MM
2017 12 02 08 00  50  5.7  6.2    MM    MM    MM  MM 1017.7  24.8  25.9    MM   MM   MM    MM
2017 12 02 06 00  50  6.2  7.2    MM    MM    MM  MM 1018.5  25.0  25.9    MM   MM -0.6    MM
2017 12 02 05 00  40  6.7   MM    MM    MM    MM  MM     MM  24.6    MM    MM   MM   MM    MM
2017 12 02 04 00  40  5.1  6.2    MM    MM    MM  MM 1019.0  24.2  25.9    MM   MM +0.6    MM
2017 12 02 03 00  50  6.2  7.2    MM    MM    MM  MM 1019.1  25.0  25.9    MM   MM +1.6    MM
2017 12 02 02 00  40  6.7  7.7    MM    MM    MM  MM 1018.6  25.1  25.9    MM   MM +1.6    MM
2017 12 02 01 00  50  6.7  7.2    MM    MM    MM  MM 1018.4  25.2  25.9    MM   MM +1.9    MM
2017 12 02 00 00  40  7.2  7.7    MM    MM    MM  MM 1017.5  25.2  25.9    MM   MM +1.1    MM
2017 12 01 23 00  50  6.7  7.7    MM    MM    MM  MM 1017.0  25.1  25.9    MM   MM +0.6    MM
2017 12 01 22 00  60  8.2  9.3    MM    MM    MM  MM 1016.5  25.2  25.8    MM   MM +0.0    MM
2017 12 01 21 00  70  8.2  9.3    MM    MM    MM  MM 1016.4  25.3  25.8    MM   MM -0.5    MM
2017 12 01 20 00  60  8.8  9.8    MM    MM    MM  MM 1016.4  25.2  25.8    MM   MM -1.1    MM
2017 12 01 19 00  70  8.2  9.3    MM    MM    MM  MM 1016.6  25.2  25.7    MM   MM -1.7    MM
2017 12 01 18 00  60  7.7  8.8    MM    MM    MM  MM 1016.9  25.2  25.6    MM   MM -1.7    MM
2017 12 01 17 00  70  8.2  8.8    MM    MM    MM  MM 1017.5  25.3  25.5    MM   MM -0.6    MM
2017 12 01 16 00  70  7.2  8.2    MM    MM    MM  MM 1018.3  25.3  25.4    MM   MM +0.7    MM
2017 12 01 15 00  30  5.1  5.7    MM    MM    MM  MM 1018.6  24.1  25.4    MM   MM +1.7    MM
2017 12 01 14 00  50  8.8  9.3    MM    MM    MM  MM 1018.1  25.2  25.3    MM   MM +1.5    MM
2017 12 01 13 00  50  7.7  8.2    MM    MM    MM  MM 1017.6  25.3  25.1    MM   MM +1.4    MM
2017 12 01 12 00  60  8.2  8.8    MM    MM    MM  MM 1016.9  24.7  24.9    MM   MM +1.2    MM
2017 12 01 11 00 360  6.2  6.7    MM    MM    MM  MM 1016.6  22.9  24.8    MM   MM +1.1    MM
2017 12 01 10 00  20  6.2  6.2    MM    MM    MM  MM 1016.2  23.2  24.8    MM   MM +0.4    MM
2017 12 01 09 00  20  7.2  7.7    MM    MM    MM  MM 1015.7  23.3  24.9    MM   MM -0.6    MM
2017 12 01 08 00  40  7.7  8.2    MM    MM    MM  MM 1015.5  24.8  25.0    MM   MM -0.9    MM
2017 12 01 07 00  50  7.7  9.3    MM    MM    MM  MM 1015.8  24.4  25.1    MM   MM -0.8    MM
2017 12 01 06 00  50  8.2  9.3    MM    MM    MM  MM 1016.3  22.5  25.2    MM   MM -0.4    MM
2017 12 01 05 00  60  8.2  9.3    MM    MM    MM  MM 1016.4  24.8  25.3    MM   MM +0.0    MM
2017 12 01 04 00  50  9.3  9.8    MM    MM    MM  MM 1016.6  25.1  25.5    MM   MM +0.4    MM
2017 12 01 03 00  50  8.8  9.8    MM    MM    MM  MM 1016.7  25.2  25.6    MM   MM +0.7    MM
2017 12 01 02 00  50  9.3  9.8    MM    MM    MM  MM 1016.5  25.2  25.8    MM   MM +1.1    MM
2017 12 01 01 00  40  9.3 10.3    MM    MM    MM  MM 1016.2  25.2  26.0    MM   MM +1.2    MM
2017 12 01 00 00  40  8.8  9.8    MM    MM    MM  MM 1016.0  25.2  26.0    MM   MM +1.4    MM
2017 11 30 23 00  40  9.3  9.8    MM    MM    MM  MM 1015.4  25.3  25.9    MM   MM +0.7    MM
2017 11 30 22 00  50  9.8 10.8    MM    MM    MM  MM 1015.0  25.5  25.8    MM   MM -0.4    MM
2017 11 30 21 00  50  9.8 10.3    MM    MM    MM  MM 1014.6  25.5  25.6    MM   MM -1.6    MM
2017 11 30 20 00  50  9.8 10.8    MM    MM    MM  MM 1014.7  25.3  25.7    MM   MM -2.4    MM
2017 11 30 19 00  40  8.2  9.3    MM    MM    MM  MM 1015.4  25.4  25.8    MM   MM -2.3    MM
2017 11 30 17 00  60  8.8  9.8    MM    MM    MM  MM 1017.1  25.4  25.7    MM   MM -0.9    MM
2017 11 30 16 00  60  8.8  9.8    MM    MM    MM  MM 1017.7  25.5  25.6    MM   MM +0.0    MM
2017 11 30 15 00  50  9.3  9.8    MM    MM    MM  MM 1018.1  25.2  25.6    MM   MM +1.2    MM
2017 11 30 14 00  50  8.8  9.3    MM    MM    MM  MM 1018.0  25.3  25.5    MM   MM +1.8    MM
2017 11 30 13 00  50  8.8  9.3    MM    MM    MM  MM 1017.5  25.3  25.4    MM   MM +1.8    MM
2017 11 30 12 00  70  9.8 10.8    MM    MM    MM  MM 1016.9  25.4  25.3    MM   MM +1.0    MM
2017 11 30 11 00  60  9.8 10.8    MM    MM    MM  MM 1016.2  25.4  25.6    MM   MM -0.0    MM
2017 11 30 10 00  50  8.8  9.8    MM    MM    MM  MM 1015.7  25.4  26.0    MM   MM -0.9    MM
2017 11 30 09 00  50  7.7  8.8    MM    MM    MM  MM 1015.9  25.4  26.0    MM   MM -0.9    MM
2017 11 30 08 00  50  8.2  9.3    MM    MM    MM  MM 1016.0  25.3  25.8    MM   MM -1.1    MM
2017 11 30 07 00  50  7.7  8.8    MM    MM    MM  MM 1016.6  25.4  25.6    MM   MM   MM    MM
2017 11 30 06 00  50  8.8  9.8    MM    MM    MM  MM 1016.8  25.3  25.5    MM   MM -1.0    MM
2017 11 30 05 00  50  9.8 10.8    MM    MM    MM  MM 1017.1  25.5  25.5    MM   MM -0.5    MM
2017 11 30 04 00  60 10.3   MM    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2017 11 30 03 00  MM   MM   MM    MM    MM    MM  MM 1017.8  25.1  25.6    MM   MM +0.7    MM
2017 11 30 02 00  60  9.3 10.8    MM    MM    MM  MM 1017.6  24.8  25.7    MM   MM +0.9    MM
2017 11 30 00 00  40  8.2  9.3    MM    MM    MM  MM 1017.1  24.6  25.7    MM   MM +1.1    MM
2017 11 29 23 00  10  6.7  7.2    MM    MM    MM  MM 1016.7  24.0  25.8    MM   MM +0.4    MM
2017 11 29 22 00  60  7.2  7.7    MM    MM    MM  MM 1016.4  25.6  26.0    MM   MM -0.0    MM
2017 11 29 21 00  70  7.7  8.2    MM    MM    MM  MM 1016.0  25.6  26.3    MM   MM -1.2    MM
2017 11 29 20 00  60  7.7  8.2    MM    MM    MM  MM 1016.3  25.5  26.4    MM   MM -1.9    MM
2017 11 29 19 00  50  8.8  9.3    MM    MM    MM  MM 1016.3  25.5  26.3    MM   MM -2.7    MM
2017 11 29 18 00  70  6.2  6.7    MM    MM    MM  MM 1017.2  25.6  26.2    MM   MM -1.9    MM
2017 11 29 17 00  70  7.2  8.2    MM    MM    MM  MM 1018.2  25.7  26.0    MM   MM -1.1    MM
2017 11 29 16 00  80  6.7  7.2    MM    MM    MM  MM 1019.0  25.6  25.9    MM   MM +0.0    MM
2017 11 29 15 00  70  8.2  8.2    MM    MM    MM  MM 1019.1  25.5  25.8    MM   MM +0.9    MM
2017 11 29 14 00  70  6.2  7.2    MM    MM    MM  MM 1019.3  25.5  25.8    MM   MM +1.4    MM
2017 11 29 13 00  80  6.7  7.2    MM    MM    MM  MM 1018.8  25.4  25.8    MM   MM +1.4    MM
2017 11 29 12 00  90  7.7  8.2    MM    MM    MM  MM 1018.2  25.2  25.8    MM   MM +1.0    MM
2017 11 29 11 00  50  6.2  7.2    MM    MM    MM  MM 1017.9  25.1  25.7    MM   MM +0.5    MM
2017 11 29 10 00  40  7.2  7.7    MM    MM    MM  MM 1017.4  25.2  25.7    MM   MM -0.6    MM
2017 11 29 09 00  60  5.7  7.2    MM    MM    MM  MM 1017.2  25.4  25.7    MM   MM -0.6    MM
2017 11 29 08 00  50  5.7  6.7    MM    MM    MM  MM 1017.4  25.2  25.6    MM   MM -1.0    MM
2017 11 29 07 00  70  5.7  6.7    MM    MM    MM  MM 1018.0  25.3  25.6    MM   MM -1.1    MM
2017 11 29 06 00  80  6.7  8.2    MM    MM    MM  MM 1017.8  25.3  25.6    MM   MM -1.3    MM
2017 11 29 05 00  60  6.7  8.2    MM    MM    MM  MM 1018.4  25.5  25.6    MM   MM -0.4    MM
2017 11 29 04 00  60  7.7  8.8    MM    MM    MM  MM 1019.1  25.4  25.6    MM   MM +0.4    MM
2017 11 29 03 00  60  8.2  8.8    MM    MM    MM  MM 1019.1  25.4  25.6    MM   MM +1.0    MM
2017 11 29 02 00  60  7.2  7.7    MM    MM    MM  MM 1018.8  25.5  25.6    MM   MM +1.0    MM
2017 11 29 01 00  80  8.2  9.8    MM    MM    MM  MM 1018.7  25.5  25.6    MM   MM +1.3    MM
2017 11 29 00 00  70  8.8  9.3    MM    MM    MM  MM 1018.1  25.4  25.7    MM   MM +0.7    MM
2017 11 28 23 00  80  8.8  9.8    MM    MM    MM  MM 1017.8  25.4  25.7    MM   MM +0.3    MM
2017 11 28 22 00  90  9.8 10.3    MM    MM    MM  MM 1017.4  25.4  25.8    MM   MM +0.0    MM
2017 11 28 21 00  70 10.3 11.8    MM    MM    MM  MM 1017.4  25.3  25.8    MM   MM   MM    MM
2017 11 28 20 00  80  9.3 10.3    MM    MM    MM  MM 1017.5  25.3  25.8    MM   MM -1.2    MM
2017 11 28 19 00  70  9.3 10.3    MM    MM    MM  MM 1017.6  25.5  25.7    MM   MM -1.6    MM
2017 11 28 18 00  80  9.3   MM    MM    MM    MM  MM     MM  25.0    MM    MM   MM   MM    MM
2017 11 28 17 00  90  9.8 11.3    MM    MM    MM  MM 1018.7  25.7  25.2    MM   MM +0.0    MM
2017 11 28 16 00  90 10.3 11.3    MM    MM    MM  MM 1019.2  25.7  25.0    MM   MM +1.0    MM
2017 11 28 15 00  90  9.8 10.8    MM    MM    MM  MM 1019.5  25.4  24.8    MM   MM +2.0    MM
2017 11 28 14 00 100 10.3 11.3    MM    MM    MM  MM 1018.8  25.2  24.7    MM   MM +1.9    MM
2017 11 28 13 00 100 11.3 12.9    MM    MM    MM  MM 1018.2  24.3  24.7    MM   MM +1.7    MM
2017 11 28 12 00  90 10.8 11.8    MM    MM    MM  MM 1017.5  24.6  24.8    MM   MM +1.0    MM
2017 11 28 11 00  60  8.2 10.3    MM    MM    MM  MM 1016.9  25.5  25.0    MM   MM +0.3    MM
2017 11 28 10 00  80  7.2  7.7    MM    MM    MM  MM 1016.5  25.5  25.2    MM   MM -0.3    MM
2017 11 28 09 00  60  6.2  6.7    MM    MM    MM  MM 1016.5  25.3  25.4    MM   MM -0.3    MM
2017 11 28 08 00  60  4.6  5.7    MM    MM    MM  MM 1016.6  25.0  25.7    MM   MM -0.6    MM
2017 11 28 07 00  50  5.7  6.7    MM    MM    MM  MM 1016.8  25.3  25.7    MM   MM -0.7    MM
2017 11 28 06 00  80  7.7  8.2    MM    MM    MM  MM 1016.8  25.3  25.7    MM   MM -0.6    MM
2017 11 28 05 00  80  6.7  7.7    MM    MM    MM  MM 1017.2  25.4  25.8    MM   MM +0.0    MM
2017 11 28 04 00  50  6.2  6.7    MM    MM    MM  MM 1017.5  25.5  25.8    MM   MM +1.0    MM
2017 11 28 03 00  70  6.7  7.2    MM    MM    MM  MM 1017.4  25.4  25.9    MM   MM +1.2    MM
2017 11 28 02 00  60  5.7  6.7    MM    MM    MM  MM 1017.1  25.5  26.0    MM   MM +1.0    MM
2017 11 28 01 00  60  5.7  6.2    MM    MM    MM  MM 1016.5  25.3  26.0    MM   MM +0.8    MM
2017 11 28 00 00  50  6.2  7.2    MM    MM    MM  MM 1016.2  25.0  26.0    MM   MM +0.7    MM
2017 11 27 23 00  30  4.1  5.1    MM    MM    MM  MM 1016.1  25.0  26.0    MM   MM -0.0    MM
2017 11 27 22 00  90  6.7  7.7    MM    MM    MM  MM 1015.7  24.9  26.1    MM   MM -0.3    MM
2017 11 27 21 00  60  7.2  8.2    MM    MM    MM  MM 1015.5  24.7  26.1    MM   MM -0.8    MM
2017 11 27 20 00  70  5.1  6.2    MM    MM    MM  MM 1016.0  24.7  26.1    MM   MM -0.8    MM
2017 11 27 19 00  80  6.2  7.2    MM    MM    MM  MM 1016.0  24.6  26.1    MM   MM -1.6    MM
2017 11 27 18 00  90  6.7  7.7    MM    MM    MM  MM 1016.3  24.6  26.2    MM   MM -1.5    MM
2017 11 27 17 00  90  7.7  9.3    MM    MM    MM  MM 1016.8  24.5  26.2    MM   MM -1.0    MM
2017 11 27 16 00  80  7.2  8.2    MM    MM    MM  MM 1017.6  24.4  26.1    MM   MM +0.5    MM
2017 11 27 15 00  70  7.2  7.7    MM    MM    MM  MM 1017.8  24.1  26.1    MM   MM +1.1    MM
2017 11 27 14 00  70  7.2  7.7    MM    MM    MM  MM 1017.8  24.0  26.1    MM   MM +1.9    MM
2017 11 27 13 00  80  7.7  8.8    MM    MM    MM  MM 1017.1  23.8  26.1    MM   MM +1.1    MM
2017 11 27 12 00  70  7.2  8.2    MM    MM    MM  MM 1016.7  23.8  26.1    MM   MM +0.4    MM
2017 11 27 11 00  70  8.2  9.8    MM    MM    MM  MM 1015.9  23.9  26.1    MM   MM +0.0    MM
2017 11 27 10 00  50  6.2  7.2    MM    MM    MM  MM 1016.0  24.1  26.2    MM   MM +0.0    MM
2017 11 27 09 00  60  6.2  6.7    MM    MM    MM  MM 1016.3  24.0  26.2    MM   MM -0.0    MM
2017 11 27 08 00  50  5.7  6.2    MM    MM    MM  MM 1015.8  24.0  26.1    MM   MM -0.6    MM
2017 11 27 07 00  40  6.2  6.7    MM    MM    MM  MM 1015.8  23.9  26.2    MM   MM -1.1    MM
2017 11 27 06 00  50  6.2  6.7    MM    MM    MM  MM 1016.3  24.1  26.2    MM   MM -0.6    MM
2017 11 27 05 00  40  5.7  6.2    MM    MM    MM  MM 1016.4  24.2  26.2    MM   MM -0.4    MM
2017 11 27 04 00  40  5.7  6.7    MM    MM    MM  MM 1016.9  24.3  26.2    MM   MM +0.0    MM
2017 11 27 03 00  50  6.2  6.7    MM    MM    MM  MM 1016.9  24.4  26.2    MM   MM +0.4    MM
2017 11 27 02 00  40  5.7  6.2    MM    MM    MM  MM 1016.8  24.4  26.1    MM   MM +0.9    MM
2017 11 27 01 00  50  5.7  6.2    MM    MM    MM  MM 1016.8  24.5  26.2    MM   MM +1.3    MM
2017 11 27 00 00  40  4.6  5.7    MM    MM    MM  MM 1016.5  24.5  26.2    MM   MM +1.0    MM
2017 11 26 23 00  30  6.2  6.7    MM    MM    MM  MM 1015.9  24.5  26.2    MM   MM +0.4    MM
2017 11 26 22 00  30  7.7  8.8    MM    MM    MM  MM 1015.5  24.3  26.3    MM   MM -0.4    MM
2017 11 26 21 00  40  7.7  8.8    MM    MM    MM  MM 1015.5  24.4  26.3    MM   MM -0.8    MM
2017 11 26 20 00  30  7.2  7.7    MM    MM    MM  MM 1015.5  24.2  26.3    MM   MM -1.8    MM
2017 11 26 19 00  40  6.7  7.7    MM    MM    MM  MM 1015.9  24.1  26.3    MM   MM -2.1    MM
2017 11 26 18 00  20  5.7  6.2    MM    MM    MM  MM 1016.3  23.9  26.3    MM   MM -2.0    MM
2017 11 26 17 00  30  5.1  6.2    MM    MM    MM  MM 1017.3  23.6  26.3    MM   MM -0.7    MM
2017 11 26 16 00  30  6.2  6.7    MM    MM    MM  MM 1018.0  23.8  26.4    MM   MM +0.6    MM
2017 11 26 15 00  30  6.7  7.2    MM    MM    MM  MM 1018.3  23.4  26.3    MM   MM +1.4    MM
2017 11 26 14 00  20  6.2  6.7    MM    MM    MM  MM 1018.0  23.2  26.3    MM   MM +1.8    MM
2017 11 26 13 00  20  8.2  8.8    MM    MM    MM  MM 1017.4  22.5  26.3    MM   MM +1.6    MM
2017 11 26 12 00  10  6.7   MM    MM    MM    MM  MM 1016.9  22.4    MM    MM   MM +1.0    MM
2017 11 26 11 00  20  4.1  4.6    MM    MM    MM  MM 1016.2  23.2  26.4    MM   MM +0.3    MM
2017 11 26 10 00  20  3.6  4.1    MM    MM    MM  MM 1015.8  23.1  26.4    MM   MM -0.3    MM
2017 11 26 09 00  20  5.1  5.7    MM    MM    MM  MM 1015.9  23.0  26.4    MM   MM -0.9    MM
2017 11 26 08 00  30  4.6  4.6    MM    MM    MM  MM 1015.9  23.8  26.5    MM   MM -1.0    MM
2017 11 26 07 00  40  5.7  6.7    MM    MM    MM  MM 1016.1  23.6  26.5    MM   MM -1.0    MM
2017 11 26 06 00  40  5.1  6.2    MM    MM    MM  MM 1016.8  23.6  26.5    MM   MM +0.0    MM
2017 11 26 05 00  40  5.7  6.7    MM    MM    MM  MM 1016.9  23.4  26.5    MM   MM +0.0    MM
2017 11 26 04 00  40  5.7  6.2    MM    MM    MM  MM 1017.1  23.1  26.5    MM   MM +0.4    MM
2017 11 26 03 00  20  6.2  6.7    MM    MM    MM  MM 1016.9  23.1  26.6    MM   MM +0.7    MM
2017 11 26 02 00  20  5.7  6.2    MM    MM    MM  MM 1016.8  22.9  26.6    MM   MM +0.9    MM
2017 11 26 01 00  10  4.1  4.6    MM    MM    MM  MM 1016.7  22.9  26.6    MM   MM +1.3    MM
2017 11 26 00 00  30  3.1  3.6    MM    MM    MM  MM 1016.2  22.9  26.6    MM   MM +1.1    MM
2017 11 25 23 00  60  1.5  2.1    MM    MM    MM  MM 1015.9  22.8  26.6    MM   MM +0.8    MM
2017 11 25 22 00  10  1.5  2.1    MM    MM    MM  MM 1015.4  23.3  26.6    MM   MM -0.0    MM
2017 11 25 21 00  30  0.5  1.0    MM    MM    MM  MM 1015.1  23.7  26.6    MM   MM -0.7    MM
2017 11 25 20 00  MM  0.0  0.5    MM    MM    MM  MM 1015.1  23.4  26.6    MM   MM -1.9    MM
2017 11 25 19 00  30  1.5  2.6    MM    MM    MM  MM 1015.2  22.7  26.6    MM   MM -2.6    MM
2017 11 25 18 00  10  3.6  4.6    MM    MM    MM  MM 1015.8  21.8  26.6    MM   MM -2.4    MM
2017 11 25 17 00 360  4.1  5.1    MM    MM    MM  MM 1017.0  21.3  26.5    MM   MM -0.7    MM
2017 11 25 16 00 360  4.6  5.1    MM    MM    MM  MM 1017.8  20.9  26.5    MM   MM +0.8    MM
2017 11 25 15 00  10  4.6  5.1    MM    MM    MM  MM 1018.2  20.6  26.5    MM   MM +1.9    MM
2017 11 25 14 00 360  5.7  6.7    MM    MM    MM  MM 1017.7  20.6  26.5    MM   MM +1.6    MM
2017 11 25 13 00 360  5.7  7.2    MM    MM    MM  MM 1017.0  20.6  26.6    MM   MM +1.4    MM
2017 11 25 12 00 360  5.1  5.7    MM    MM    MM  MM 1016.3  20.7  26.6    MM   MM +1.4    MM
2017 11 25 11 00 360  2.6  3.1    MM    MM    MM  MM 1016.1  20.8  26.6    MM   MM +1.3    MM
2017 11 25 10 00 360  2.6  3.1    MM    MM    MM  MM 1015.6  20.9  26.6    MM   MM +0.7    MM
2017 11 25 09 00 360  3.1  3.6    MM    MM    MM  MM 1014.9  21.3  26.6    MM   MM +0.0    MM
2017 11 25 08 00 360  3.6  4.6    MM    MM    MM  MM 1014.8  21.3  26.6    MM   MM +0.0    MM
2017 11 25 07 00 360  4.6  5.7    MM    MM    MM  MM 1014.9  21.3  26.6    MM   MM -0.0    MM
2017 11 25 06 00 360  6.7  7.2    MM    MM    MM  MM 1015.1  21.6  26.6    MM   MM +0.3    MM
2017 11 25 05 00 330  8.8  9.8    MM    MM    MM  MM 1014.6  22.4  26.6    MM   MM +0.0    MM
2017 11 25 04 00 320  8.2  9.3    MM    MM    MM  MM 1015.1  22.2  26.6    MM   MM +1.0    MM
2017 11 25 03 00 320  8.2  8.8    MM    MM    MM  MM 1014.8    MM  26.6    MM   MM +1.5    MM
2017 11 25 02 00 340  7.7  8.2    MM    MM    MM  MM 1014.5  22.9  26.7    MM   MM +1.9    MM
2017 11 25 01 00 330  5.1  5.7    MM    MM    MM  MM 1014.1  23.7  26.7    MM   MM +1.9    MM
2017 11 25 00 00 330  5.7  6.2    MM    MM    MM  MM 1013.3  24.2  26.7    MM   MM +1.4    MM
2017 11 24 23 00 340  6.2  6.7    MM    MM    MM  MM 1012.6  24.5  26.7    MM   MM +1.0    MM
2017 11 24 22 00 310  6.7  7.2    MM    MM    MM  MM 1012.2  25.0  26.7    MM   MM +0.4    MM
2017 11 24 21 00 290  6.2  6.7    MM    MM    MM  MM 1011.9  25.5  26.7    MM   MM -0.0    MM
2017 11 24 20 00 280  5.7  6.2    MM    MM    MM  MM 1011.6  25.3  26.7    MM   MM -1.1    MM
2017 11 24 19 00 290  4.6  5.7    MM    MM    MM  MM 1011.8  25.1  26.7    MM   MM -1.3    MM
2017 11 24 18 00 320  5.7  6.2    MM    MM    MM  MM 1012.0  24.7  26.7    MM   MM -1.1    MM
2017 11 24 17 00 290  4.6  5.1    MM    MM    MM  MM 1012.7  25.1  26.7    MM   MM +0.0    MM
2017 11 24 16 00 320  5.7  6.2    MM    MM    MM  MM 1013.1  24.6  26.7    MM   MM +1.1    MM
2017 11 24 15 00 300  6.2  6.7    MM    MM    MM  MM 1013.1  24.9  26.7    MM   MM +1.5    MM
2017 11 24 14 00 280  5.7  6.7    MM    MM    MM  MM 1012.7  24.8  26.7    MM   MM +1.6    MM
2017 11 24 13 00 270  5.1  5.1    MM    MM    MM  MM 1012.0  24.9  26.7    MM   MM +1.5    MM
2017 11 24 12 00 250  3.1  3.6    MM    MM    MM  MM 1011.6  24.6  26.7    MM   MM +1.2    MM
2017 11 24 11 00 310  4.1  4.6    MM    MM    MM  MM 1011.1  24.6  26.7    MM   MM +0.3    MM
2017 11 24 10 00 300  3.6  5.1    MM    MM    MM  MM 1010.5  24.9  26.7    MM   MM -0.3    MM
2017 11 24 09 00 310  1.0  2.1    MM    MM    MM  MM 1010.4  25.0  26.7    MM   MM +0.0    MM
2017 11 24 08 00 310  0.5  1.5    MM    MM    MM  MM 1010.8  24.8  26.7    MM   MM -0.6    MM
2017 11 24 07 00 300  2.6  3.6    MM    MM    MM  MM 1010.8  24.7  26.7    MM   MM -1.0    MM
2017 11 24 06 00 250  3.1  4.6    MM    MM    MM  MM 1010.5  24.7  26.6    MM   MM -1.6    MM
2017 11 24 05 00 300  3.1  4.1    MM    MM    MM  MM 1011.4  24.2  26.6    MM   MM +0.0    MM
2017 11 24 04 00 300  4.1  5.1    MM    MM    MM  MM 1011.8  24.6  26.6    MM   MM +0.3    MM
2017 11 24 03 00 320  8.2  9.8    MM    MM    MM  MM 1012.1  24.4  26.6    MM   MM +1.1    MM
2017 11 24 02 00 310  3.1  3.6    MM    MM    MM  MM 1011.6  25.5  26.6    MM   MM +1.1    MM
2017 11 24 01 00 290  4.6  5.1    MM    MM    MM  MM 1011.5  25.8  26.6    MM   MM +1.0    MM
2017 11 24 00 00 290  4.6  6.2    MM    MM    MM  MM 1011.0  26.1  26.6    MM   MM +0.7    MM
2017 11 23 23 00 240  6.7  7.2    MM    MM    MM  MM 1010.5  26.2  26.7    MM   MM +0.6    MM
2017 11 23 22 00 210  4.6  5.1    MM    MM    MM  MM 1010.5  25.6  26.7    MM   MM -0.0    MM
2017 11 23 21 00 200  6.2  7.2    MM    MM    MM  MM 1010.3  25.4  26.7    MM   MM -0.6    MM
2017 11 23 20 00 200  6.2  6.7    MM    MM    MM  MM 1009.9  26.3  26.7    MM   MM -1.8    MM
2017 11 23 19 00 210  7.2  7.7    MM    MM    MM  MM 1010.6  26.2  26.6    MM   MM -2.2    MM
2017 11 23 18 00 180  5.1  6.2    MM    MM    MM  MM 1010.9  26.3  26.6    MM   MM -2.4    MM
2017 11 23 17 00 180  6.2  7.2    MM    MM    MM  MM 1011.7  26.4  26.5    MM   MM -1.5    MM
2017 11 23 16 00 170  5.7  6.2    MM    MM    MM  MM 1012.8  26.3  26.5    MM   MM +0.0    MM
2017 11 23 15 00 160  7.2  7.7    MM    MM    MM  MM 1013.3  26.0  26.4    MM   MM +0.5    MM
2017 11 23 14 00 160  6.7  7.7    MM    MM    MM  MM 1013.2  26.1  26.4    MM   MM +0.8    MM
2017 11 23 13 00 160  5.7  6.2    MM    MM    MM  MM 1012.9  26.2  26.4    MM   MM +0.7    MM
2017 11 23 12 00 150  5.7  6.2    MM    MM    MM  MM 1012.8  25.7  26.4    MM   MM +0.5    MM
2017 11 23 11 00 160  5.7  6.2    MM    MM    MM  MM 1012.4  25.6  26.4    MM   MM +0.0    MM
2017 11 23 10 00 150  5.1  5.7    MM    MM    MM  MM 1012.2  25.5  26.4    MM   MM -0.7    MM
2017 11 23 09 00 150  5.1  6.2    MM    MM    MM  MM 1012.3  25.5  26.4    MM   MM -1.4    MM
2017 11 23 08 00  90  2.6  3.1    MM    MM    MM  MM 1012.4  25.5  26.4    MM   MM -1.4    MM
2017 11 23 07 00  80  2.1  3.1    MM    MM    MM  MM 1012.9  25.6  26.4    MM   MM -1.6    MM
2017 11 23 06 00  60  1.0  2.1    MM    MM    MM  MM 1013.7  25.5  26.4    MM   MM -0.8    MM
2017 11 23 05 00  70  2.1  3.6    MM    MM    MM  MM 1013.8  25.5  26.4    MM   MM -0.8    MM
2017 11 23 04 00  70  2.6  3.6    MM    MM    MM  MM 1014.5  25.5  26.4    MM   MM +0.0    MM
2017 11 23 03 00  60  2.6  3.6    MM    MM    MM  MM 1014.5  25.5  26.4    MM   MM +0.6    MM
2017 11 23 02 00  60  3.6  4.6    MM    MM    MM  MM 1014.6  25.5  26.3    MM   MM +1.0    MM
2017 11 23 01 00  50  2.6  4.1    MM    MM    MM  MM 1014.4  25.5  26.2    MM   MM +1.4    MM
2017 11 23 00 00  40  2.1  2.6    MM    MM    MM  MM 1013.9  25.6  26.2    MM   MM +1.1    MM
2017 11 22 23 00  30  0.5  2.1    MM    MM    MM  MM 1013.6  25.6  26.2    MM   MM +1.0    MM
2017 11 22 22 00 100  3.6  4.1    MM    MM    MM  MM 1013.0  25.9  26.2    MM   MM +0.5    MM
2017 11 22 21 00  70  2.6  2.6    MM    MM    MM  MM 1012.8  26.2  26.2    MM   MM -0.0    MM
2017 11 22 20 00  90  2.6  3.1    MM    MM    MM  MM 1012.6  25.9  26.1    MM   MM -1.0    MM
2017 11 22 19 00  70  3.1  3.6    MM    MM    MM  MM 1012.5  25.3  25.9    MM   MM -1.9    MM
2017 11 22 18 00  60  2.6  3.1    MM    MM    MM  MM 1012.9  25.1  25.8    MM   MM -1.8    MM
2017 11 22 17 00  60  2.6  3.1    MM    MM    MM  MM 1013.6  25.2  25.5    MM   MM -0.9    MM
2017 11 22 16 00  30  2.6  2.6    MM    MM    MM  MM 1014.4  25.1  25.3    MM   MM +0.3    MM
2017 11 22 15 00  10  3.6  4.1    MM    MM    MM  MM 1014.7  24.4  25.3    MM   MM +1.0    MM
2017 11 22 14 00  10  2.6  2.6    MM    MM    MM  MM 1014.5  24.6  25.5    MM   MM +1.6    MM
