"TIMESTAMP","RECORD","Processor Power","RTC Power","Primary Power","Secondary Power","Sensor Power","Total System Current","Sensor Current","Internal Pressure","Internal Temperature","Internal Humidity","Cell Signal Strength","Cell Status","mV Output","Aquatic PAR","mV Output","Terrestrial PAR","Wind Direction","Wind Direction Correction","Minimum Wind Speed","Wind Speed","Max Wind Speed","Air Temperature","Relative Humidity","Barometric Pressure","Interval Rain","Rain Duration","Rain Intensity","Hail Count","Hail Duration","Hail Intensity","Heating Temp","Heating Voltage","Power Supply","Temperature","Conductivity","Pressure","ODO","Salinity","Sound Speed","Specific Conductivity","UTC Time","Lattitude","Longitude","Altitude","Heading","Relative Barometric Pressure","Air Temperature","Relative Humidity","Dewpoint","Wind Direction","Magnetic Wind Direction","Wind Speed","Roll","Pitch"
"TS","RN","V","V","V","V","V","mA","mA","mBar","C","%","dB","","mV","umol/s/m^2","mV","umol/s/m^2","Degree","Degree","m/s","m/s","m/s","C","%","hPa","Mm","Sec","mm/h","Hit","Sec","Hit/cm^2-h","C","V","V","C","S/m","dbar","mg/L","PPT","m/s","S/m","hhmmss","Deg","Deg","m","Deg","inHg","C","%","C","Deg","Deg","m/s","Deg","Deg"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-03-30 14:20:00",-9,3.36,2.99,13.54,0.13,11.95,144.87,119.68,-999,-999,-999,-67.0,0.0,1.366,213.4,7.452,1817.3,55.0,129.3,0.60,3.50,6.80,26.700,56.7,1015.30,0.00,0.0,0.00,0.0,0.0,0.00,0.00,0.0,16.90,26.732,5.65056,1.05200,6.516,36.164,1539.73,5.46138,142000.5,17.0155163,-61.8722420,8.000,74.30,30.02,27.000,-999,-999,89.8,104.4,0.40,1.40,0.20
"2018-03-30 14:30:00",-9,3.36,2.99,13.79,0.11,11.96,146.97,119.78,-999,-999,-999,-67.0,0.0,1.351,215.7,7.945,1880.7,40.0,116.6,2.20,4.20,6.60,26.600,49.3,1015.40,0.00,0.0,0.00,0.0,0.0,0.00,0.00,0.0,16.90,26.714,5.65069,1.06500,6.540,36.179,1539.71,5.46339,143000.5,17.0155163,-61.8722572,13.100,76.60,30.04,26.400,-999,-999,8.2,22.8,2.40,-4.10,0.00
"2018-03-30 14:40:00",-9,3.36,3.00,13.56,0.11,11.96,144.58,116.65,-999,-999,-999,-67.0,0.0,1.373,232.9,8.238,1980.3,40.0,113.6,1.30,3.70,7.40,26.600,51.3,1015.40,0.00,0.0,0.00,0.0,0.0,0.00,0.00,0.0,16.90,26.731,5.65143,1.03100,6.560,36.171,1539.74,5.46230,144000.5,17.0155163,-61.8722572,12.800,73.60,30.03,26.200,-999,-999,34.1,48.7,2.90,1.90,-0.30
"2018-03-30 14:50:00",-9,3.36,3.00,13.55,0.12,11.94,146.44,119.29,-999,-999,-999,-67.0,0.0,1.344,229.1,8.611,2040.8,89.0,162.7,0.30,2.00,5.50,26.400,55.3,1015.40,0.01,10.0,0.00,0.0,0.0,0.00,0.00,0.0,16.90,26.739,5.65409,1.06200,6.564,36.184,1539.77,5.46404,145000.6,17.0155125,-61.8722572,9.500,73.70,30.02,26.000,-999,-999,7.0,21.6,2.50,0.00,-2.60
"2018-03-30 15:00:00",-9,3.36,3.00,13.55,0.12,11.93,146.19,116.21,-999,-999,-999,-67.0,0.0,0.681,111.9,2.124,515.5,53.0,125.0,1.20,3.20,5.10,26.500,54.1,1015.40,0.00,0.0,0.00,0.0,0.0,0.00,0.00,0.0,16.90,26.731,5.65173,1.09500,6.582,36.173,1539.74,5.46257,150000.5,17.0155220,-61.8722496,9.700,72.00,30.02,25.900,-999,-999,13.6,28.2,1.90,-1.50,0.00
"2018-03-30 15:10:00",-9,3.36,3.00,13.81,0.13,11.93,140.72,118.90,-999,-999,-999,-67.0,0.0,1.720,296.7,9.573,2292.3,75.0,149.1,3.70,5.60,7.00,26.400,60.1,1015.20,0.00,0.0,0.00,0.0,0.0,0.00,0.00,0.0,16.90,26.750,5.65346,1.01200,6.565,36.171,1539.78,5.46222,151000.6,17.0155201,-61.8722496,6.000,74.10,30.01,25.600,-999,-999,55.6,70.2,3.90,7.90,0.00
"2018-03-30 15:20:00",-9,3.36,3.01,13.54,0.12,11.95,145.51,118.12,-999,-999,-999,-69.0,0.0,0.889,119.3,2.092,510.1,42.0,118.5,4.00,7.00,9.80,26.300,57.0,1015.20,0.00,0.0,0.00,0.0,0.0,0.00,0.00,0.0,16.90,26.776,5.65729,1.07700,6.561,36.179,1539.85,5.46328,152000.6,17.0155163,-61.8722496,12.200,76.50,30.02,25.300,-999,-999,45.9,60.5,5.60,-5.30,3.30
"2018-03-30 15:30:00",-9,3.36,3.01,13.53,0.11,11.95,140.58,118.26,-999,-999,-999,-67.0,0.0,1.716,286.6,9.467,2256.9,30.0,105.6,3.10,5.20,8.30,26.200,58.1,1015.20,0.00,0.0,0.00,0.0,0.0,0.00,0.00,0.0,17.00,26.780,5.65892,1.05100,6.567,36.187,1539.87,5.46436,153000.6,17.0155163,-61.8722496,12.200,75.60,30.03,25.300,-999,-999,22.9,37.5,6.20,-1.30,-2.60
"2018-03-30 15:40:00",-9,3.36,3.01,13.54,0.11,11.96,142.68,117.19,-999,-999,-999,-69.0,0.0,1.544,261.4,8.997,2253.2,57.0,131.5,4.00,7.00,9.30,26.100,57.6,1015.10,0.00,0.0,0.00,0.0,0.0,0.00,0.00,0.0,16.90,26.781,5.66037,1.06100,6.571,36.197,1539.88,5.46567,154000.5,17.0155258,-61.8722496,10.600,74.50,30.02,25.200,-999,-999,69.1,83.7,5.50,-1.10,4.20
"2018-03-30 15:50:00",-9,3.36,3.01,13.54,0.10,11.96,143.55,117.43,-999,-999,-999,-69.0,0.0,1.843,299.2,9.343,2266.7,1.0,77.7,2.00,5.10,8.80,26.300,52.0,1014.90,0.00,0.0,0.00,0.0,0.0,0.00,0.00,0.0,16.90,26.789,5.66264,1.12300,6.576,36.207,1539.91,5.46703,155000.6,17.0155163,-61.8722496,12.400,76.70,30.03,25.400,-999,-999,355.2,9.8,5.20,2.00,-0.80
"2018-03-30 16:00:00",-9,3.36,3.01,13.58,0.09,11.97,142.97,117.14,-999,-999,-999,-65.0,0.0,1.422,240.6,7.657,1912.7,55.0,131.2,3.10,4.70,7.20,26.400,57.1,1014.90,0.00,0.0,0.00,0.0,0.0,0.00,0.00,0.0,16.90,26.799,5.66357,0.98800,6.584,36.206,1539.93,5.46685,160000.5,17.0155220,-61.8722420,6.400,76.20,29.99,25.400,-999,-999,44.1,58.7,5.10,0.70,-1.50
"2018-03-30 16:10:00",-9,3.36,3.01,13.82,0.08,11.96,141.46,116.60,-999,-999,-999,-67.0,0.0,1.695,270.1,6.980,1699.1,28.0,103.6,1.20,2.50,4.30,26.400,53.2,1014.70,0.00,0.0,0.00,0.0,0.0,0.00,0.00,0.0,16.90,26.808,5.66486,1.06100,6.570,36.208,1539.95,5.46721,161000.6,17.0155315,-61.8722420,11.600,75.60,30.01,25.600,-999,-999,25.2,39.8,2.50,-0.20,3.20
"2018-03-30 16:20:00",-9,3.36,3.01,13.58,0.11,11.95,140.97,118.21,-999,-999,-999,-69.0,0.0,1.732,284.8,8.678,2106.2,84.0,161.3,0.10,3.10,8.20,26.600,55.9,1014.70,0.00,0.0,0.00,0.0,0.0,0.00,0.00,0.0,16.90,26.836,5.66875,1.10100,6.569,36.214,1540.03,5.46792,162000.5,17.0155220,-61.8722420,8.800,77.30,30.00,25.700,-999,-999,25.7,40.3,3.90,-5.80,2.70
"2018-03-30 16:30:00",-9,3.36,3.01,13.80,0.09,11.96,143.46,120.51,-999,-999,-999,-69.0,0.0,1.225,200.5,3.031,730.6,52.0,125.9,3.50,5.90,9.10,26.400,57.3,1014.40,0.00,0.0,0.00,0.0,0.0,0.00,0.00,0.0,17.00,26.880,5.67329,1.03700,6.552,36.213,1540.12,5.46775,163000.6,17.0155735,-61.8722763,10.600,73.90,30.00,25.200,-999,-999,57.7,72.3,6.30,5.00,-3.70
"2018-03-30 16:40:00",-9,3.36,3.01,13.53,0.10,11.97,144.38,119.34,-999,-999,-999,-67.0,0.0,1.303,227.4,3.420,833.9,78.0,154.8,1.70,5.50,9.40,26.200,58.1,1014.40,0.00,0.0,0.00,0.0,0.0,0.00,0.00,0.0,16.90,26.913,5.67827,1.08000,6.528,36.222,1540.21,5.46902,164000.6,17.0155220,-61.8722496,15.900,76.80,30.02,25.400,-999,-999,71.2,85.8,3.00,-8.90,7.00
"2018-03-30 16:50:00",-9,3.36,3.01,13.52,0.09,11.96,144.73,114.65,-999,-999,-999,-67.0,0.0,1.518,251.1,4.211,1022.3,54.0,126.6,2.30,4.80,7.20,26.400,57.8,1014.30,0.00,0.0,0.00,0.0,0.0,0.00,0.00,0.0,17.00,26.924,5.67946,1.02700,6.544,36.222,1540.23,5.46899,165000.6,17.0155163,-61.8722496,10.500,72.60,29.99,25.400,-999,-999,62.6,77.2,5.00,-3.60,1.60
"2018-03-30 17:00:00",-9,3.36,3.01,13.79,0.10,11.97,139.99,118.02,-999,-999,-999,-69.0,0.0,1.252,217.5,3.222,781.3,92.0,164.4,2.40,3.70,6.10,26.300,57.8,1014.20,0.00,0.0,0.00,0.0,0.0,0.00,0.00,0.0,16.90,26.919,5.67820,1.06100,6.537,36.217,1540.22,5.46836,170000.6,17.0155220,-61.8722496,12.300,72.40,29.99,25.400,-999,-999,64.9,79.5,4.90,2.30,-2.90
"2018-03-30 17:10:00",-9,3.36,3.01,13.53,0.09,11.95,141.41,118.75,-999,-999,-999,-67.0,0.0,2.228,357.9,8.995,2226.2,59.0,133.6,1.90,5.40,8.40,26.500,57.7,1014.00,0.00,0.0,0.00,0.0,0.0,0.00,0.00,0.0,16.90,26.872,5.67260,1.01300,6.543,36.214,1540.11,5.46788,171000.4,17.0155201,-61.8722496,14.300,74.60,30.00,25.600,-999,-999,60.3,74.9,3.70,3.70,-2.20
"2018-03-30 17:20:00",-9,3.36,3.01,13.56,0.09,11.96,148.93,118.07,-999,-999,-999,-67.0,0.0,1.452,232.0,3.902,936.8,38.0,112.5,2.40,5.90,9.70,26.500,55.7,1013.90,0.00,0.0,0.00,0.0,0.0,0.00,0.00,0.0,16.90,26.835,5.66339,1.04100,6.481,36.176,1539.98,5.46286,172000.6,17.0155201,-61.8722420,12.400,74.50,29.99,25.500,-999,-999,55.7,70.3,4.90,0.80,0.70
"2018-03-30 17:30:00",-9,3.36,3.00,13.90,0.14,11.96,145.17,119.14,-999,-999,-999,-67.0,0.0,2.192,378.0,9.745,2361.4,53.0,126.7,2.80,7.00,9.50,26.100,59.7,1013.80,0.00,0.0,0.00,0.0,0.0,0.00,0.00,0.0,16.90,26.798,5.65734,1.04400,6.452,36.162,1539.88,5.46097,173000.4,17.0155163,-61.8722572,15.700,73.70,30.00,25.100,-999,-999,66.7,81.3,6.50,-2.00,2.30
"2018-03-30 17:40:00",-9,3.36,3.01,13.82,0.09,11.96,143.75,118.02,-999,-999,-999,-67.0,0.0,1.853,304.4,7.607,1901.8,59.0,130.2,3.60,5.80,8.00,26.100,57.1,1013.60,0.00,0.0,0.00,0.0,0.0,0.00,0.00,0.0,16.90,26.824,5.65984,1.03400,6.458,36.159,1539.94,5.46059,174000.4,17.0155029,-61.8722496,10.400,71.20,29.97,25.000,-999,-999,47.8,62.4,6.30,1.10,-4.80
"2018-03-30 17:50:00",-9,3.36,3.01,13.54,0.11,11.93,144.24,116.75,-999,-999,-999,-67.0,0.0,2.603,409.2,9.850,2316.0,70.0,144.1,4.00,6.60,9.70,26.300,58.1,1013.60,0.00,0.0,0.00,0.0,0.0,0.00,0.00,0.0,16.90,26.848,5.66225,1.06100,6.480,36.158,1539.99,5.46044,175000.4,17.0155106,-61.8722496,12.300,74.10,29.98,25.300,-999,-999,47.8,62.4,5.50,-2.20,1.20
"2018-03-30 18:00:00",-9,3.36,3.01,13.55,0.10,11.94,142.58,116.89,-999,-999,-999,-67.0,0.0,1.272,254.9,2.928,699.2,71.0,143.1,3.40,5.40,8.90,26.200,55.6,1013.40,0.00,0.0,0.00,0.0,0.0,0.00,0.00,0.0,16.90,26.794,5.65750,1.02500,6.479,36.166,1539.88,5.46154,180000.5,17.0155163,-61.8722496,13.700,72.10,29.98,25.000,-999,-999,63.0,77.6,7.30,-3.60,0.00
"2018-03-30 18:10:00",-9,3.36,3.01,13.54,0.10,11.96,147.80,120.90,-999,-999,-999,-67.0,0.0,2.407,433.4,9.531,2300.5,30.0,103.2,1.50,4.60,9.90,26.400,54.9,1013.40,0.00,0.0,0.00,0.0,0.0,0.00,0.00,0.0,17.00,26.772,5.65286,0.99600,6.470,36.150,1539.81,5.45941,181000.4,17.0155163,-61.8722496,12.300,73.20,29.98,25.400,-999,-999,65.5,80.1,4.70,1.40,-1.20
"2018-03-30 18:20:00",-9,3.36,3.00,13.53,0.09,11.93,141.80,118.60,-999,-999,-999,-69.0,0.0,1.448,220.1,2.672,642.2,67.0,141.9,3.80,6.00,7.70,26.400,59.5,1013.20,0.00,0.0,0.00,0.0,0.0,0.00,0.00,0.0,16.90,26.781,5.65332,1.05000,6.468,36.146,1539.83,5.45892,182000.4,17.0155258,-61.8722305,17.100,74.90,29.99,25.400,-999,-999,49.4,64.0,5.10,-2.50,3.40
"2018-03-30 18:30:00",-9,3.36,3.00,13.55,0.09,11.95,141.99,118.46,-999,-999,-999,-67.0,0.0,3.501,357.8,8.043,1891.2,10.0,84.2,2.90,4.30,6.70,26.600,59.8,1013.10,0.00,0.0,0.00,0.0,0.0,0.00,0.00,0.0,16.90,26.793,5.65404,1.04300,6.465,36.142,1539.85,5.45834,183000.5,17.0155258,-61.8722305,8.400,74.20,29.96,25.700,-999,-999,37.0,51.6,4.60,-2.00,2.60
"2018-03-30 18:40:00",-9,3.36,3.00,13.58,0.11,11.95,139.94,118.60,-999,-999,-999,-67.0,0.0,2.108,316.1,5.610,1452.5,43.0,115.9,3.90,5.90,8.10,26.400,58.1,1013.00,0.00,0.0,0.00,0.0,0.0,0.00,0.00,0.0,16.90,26.816,5.65715,1.01000,6.465,36.146,1539.91,5.45892,184000.3,17.0155220,-61.8722229,16.800,72.90,29.98,25.600,-999,-999,5.4,20.0,4.30,3.30,-6.10
"2018-03-30 18:50:00",-9,3.36,3.00,13.55,0.09,11.96,151.90,117.68,-999,-999,-999,-67.0,0.0,2.281,399.1,8.673,2149.6,42.0,114.4,5.20,7.20,11.30,26.300,57.1,1012.90,0.00,0.0,0.00,0.0,0.0,0.00,0.00,0.0,16.90,26.832,5.65999,1.04800,6.465,36.154,1539.95,5.45990,185000.5,17.0155220,-61.8722305,17.900,72.40,29.98,25.200,-999,-999,45.7,60.3,6.40,2.30,-5.50
"2018-03-30 19:00:00",-9,3.36,3.01,13.51,0.14,11.92,142.19,119.38,-999,-999,-999,-69.0,61823.0,3.228,540.6,7.513,1826.7,66.0,138.4,2.90,5.10,7.30,26.200,59.8,1012.80,0.00,0.0,0.00,0.0,0.0,0.00,0.00,0.0,17.00,26.854,5.66171,1.02800,6.474,36.149,1540.00,5.45923,190000.5,17.0155315,-61.8722420,16.700,72.40,29.98,25.100,-999,-999,54.7,69.3,5.90,4.30,8.30
"2018-03-30 19:10:00",-9,3.36,3.00,13.55,0.10,11.97,147.90,118.95,-999,-999,-999,-67.0,0.0,2.190,438.2,6.881,1695.5,28.0,101.0,2.30,4.20,7.30,26.100,56.0,1012.80,0.00,0.0,0.00,0.0,0.0,0.00,0.00,0.0,16.90,26.877,5.66421,1.02200,6.481,36.149,1540.05,5.45923,191000.5,17.0155315,-61.8722496,12.600,73.00,29.96,25.300,-999,-999,353.1,7.7,4.90,-0.20,-1.40
"2018-03-30 19:20:00",-9,3.36,3.00,13.56,0.10,11.96,150.63,117.63,-999,-999,-999,-67.0,0.0,2.202,367.3,6.695,1697.9,59.0,130.5,3.00,4.90,6.90,26.100,56.2,1012.70,0.00,0.0,0.00,0.0,0.0,0.00,0.00,0.0,16.90,26.882,5.66615,1.03200,6.491,36.160,1540.07,5.46066,192000.5,17.0155315,-61.8722572,7.400,71.50,29.94,25.100,-999,-999,42.2,56.8,5.30,0.40,-2.00
"2018-03-30 19:30:00",-9,3.36,3.00,13.57,0.09,11.95,141.85,117.38,-999,-999,-999,-69.0,0.0,2.587,381.2,6.499,1723.2,40.0,110.5,3.80,5.50,8.90,26.000,56.0,1012.60,0.00,0.0,0.00,0.0,0.0,0.00,0.00,0.0,16.90,26.882,5.66729,1.01400,6.491,36.167,1540.08,5.46168,193000.4,17.0155163,-61.8722687,13.100,70.50,29.96,24.900,-999,-999,37.7,52.3,7.30,3.60,-0.60
"2018-03-30 19:40:00",-9,3.36,3.00,13.56,0.09,11.95,142.33,117.77,-999,-999,-999,-67.0,0.0,4.235,432.4,5.728,1427.1,41.0,113.6,2.80,4.90,7.00,26.000,57.6,1012.50,0.00,0.0,0.00,0.0,0.0,0.00,0.00,0.0,16.90,26.886,5.66766,1.04500,6.486,36.167,1540.09,5.46159,194000.5,17.0155449,-61.8722687,15.600,72.60,29.97,24.800,-999,-999,43.5,58.1,5.70,-0.40,-0.80
"2018-03-30 19:50:00",-9,3.36,3.00,13.57,0.10,11.94,147.41,116.94,-999,-999,-999,-69.0,0.0,8.262,851.6,4.907,1215.9,48.0,119.7,3.40,5.70,8.50,25.900,58.5,1012.50,0.00,0.0,0.00,0.0,0.0,0.00,0.00,0.0,16.90,26.881,5.66780,1.00500,6.475,36.172,1540.08,5.46231,195000.4,17.0155392,-61.8722687,17.700,71.70,29.97,24.800,-999,-999,33.9,48.5,6.70,-3.10,1.50
"2018-03-31 02:20:00",-9,3.36,2.99,13.15,0.12,11.95,148.10,119.29,-999,-999,-999,-69.0,0.0,-0.009,-1.2,-0.010,-3.0,90.0,161.7,3.30,4.90,6.50,24.400,72.2,1014.30,0.00,60.0,0.00,0.0,0.0,0.00,0.00,0.0,17.00,26.689,5.59987,1.03800,6.249,35.832,1539.28,5.41687,21959.4,17.0155220,-61.8722572,9.500,71.70,30.00,22.800,-999,-999,63.9,78.5,5.20,2.60,-1.60
"2018-03-31 11:30:00",-9,3.36,2.98,13.96,0.06,11.97,110.64,80.71,-999,-999,-999,-69.0,0.0,1.988,582.8,2.803,710.7,74.0,151.4,1.20,2.00,2.80,24.800,64.4,1014.30,0.03,20.0,0.00,0.0,0.0,0.00,0.00,0.0,17.00,26.655,5.63440,1.04100,6.459,36.108,1539.50,5.45390,-999,-999,-999,-999,77.40,-999,-999,-999,-999,-999,-999,-999,-999,-999
"2018-03-31 11:40:00",-9,3.36,2.98,13.91,0.11,11.94,138.72,116.02,-999,-999,-999,-67.0,0.0,3.322,501.4,2.930,679.8,80.0,155.3,1.70,3.00,4.10,25.000,61.5,1014.40,0.00,0.0,0.00,0.0,0.0,0.00,0.00,0.0,16.90,26.641,5.63478,1.04900,6.483,36.122,1539.48,5.45574,113959.8,17.0155506,-61.8722763,6.400,75.30,29.98,25.100,-999,-999,99.1,113.7,3.40,-0.30,-1.20
"2018-03-31 11:50:00",-9,3.36,2.98,13.91,0.11,11.95,138.53,117.87,-999,-999,-999,-67.0,0.0,3.833,605.3,3.265,801.0,88.0,164.6,1.90,3.40,4.50,25.000,62.8,1014.60,0.00,0.0,0.00,0.0,0.0,0.00,0.00,0.0,16.90,26.573,5.60701,1.05700,6.461,35.974,1539.17,5.43603,114959.8,17.0155354,-61.8722801,10.300,76.60,30.00,25.200,-999,-999,81.2,95.8,2.70,-1.10,-0.60
"2018-03-31 12:00:00",-9,3.36,2.98,13.91,0.12,11.95,139.50,119.92,-999,-999,-999,-67.0,0.0,3.780,527.5,3.899,930.3,85.0,162.2,2.30,3.50,6.30,25.100,62.9,1014.60,0.00,0.0,0.00,0.0,0.0,0.00,0.00,0.0,16.90,26.501,5.58640,1.06000,6.197,35.881,1538.90,5.42359,115959.8,17.0155392,-61.8722801,4.600,77.20,29.98,25.100,-999,-999,68.2,82.8,3.70,1.20,0.00
"2018-03-31 12:10:00",-9,3.36,2.98,13.98,0.10,11.96,139.11,119.68,-999,-999,-999,-67.0,0.0,4.827,556.1,4.529,1100.1,62.0,141.3,1.50,2.60,3.60,25.000,62.5,1014.80,0.00,0.0,0.00,0.0,0.0,0.00,0.00,0.0,16.90,26.516,5.58612,1.05600,6.134,35.867,1538.92,5.42173,120959.8,17.0155449,-61.8722878,10.800,79.30,30.01,24.900,-999,-999,65.9,80.5,2.90,0.00,2.00
"2018-03-31 12:20:00",-9,3.36,2.98,13.94,0.10,11.96,139.11,117.77,-999,-999,-999,-67.0,0.0,1.227,198.4,1.823,445.2,18.0,96.3,1.40,2.70,4.90,25.100,63.4,1014.80,0.00,0.0,0.00,0.0,0.0,0.00,0.00,0.0,17.00,26.528,5.58463,1.04500,6.134,35.847,1538.93,5.41905,121959.7,17.0155602,-61.8722801,12.400,78.30,30.01,24.600,-999,-999,33.3,47.9,3.60,-3.40,1.00
"2018-03-31 12:30:00",-9,3.36,2.98,13.64,0.12,11.95,144.04,118.12,-999,-999,-999,-67.0,0.0,4.015,450.7,5.285,1410.8,84.0,165.4,1.00,2.20,4.40,25.300,63.1,1014.90,0.00,0.0,0.00,0.0,0.0,0.00,0.00,0.0,16.90,26.552,5.58976,1.08100,6.194,35.865,1539.01,5.42147,122959.7,17.0155544,-61.8722878,10.700,81.40,30.01,25.400,-999,-999,67.0,81.6,3.00,-5.80,3.90
"2018-03-31 12:40:00",-9,3.36,2.98,13.73,0.09,11.96,140.38,117.92,-999,-999,-999,-67.0,0.0,0.708,131.6,1.566,380.6,89.0,168.2,1.20,2.00,2.90,25.400,63.0,1015.00,0.00,0.0,0.00,0.0,0.0,0.00,0.00,0.0,16.90,26.558,5.59438,1.05900,6.185,35.894,1539.05,5.42534,123959.7,17.0155640,-61.8722801,10.900,79.20,30.01,25.000,-999,-999,103.2,117.8,2.60,-2.10,4.40
"2018-03-31 12:50:00",-9,3.36,2.99,13.58,0.11,11.96,145.80,119.34,-999,-999,-999,-67.0,0.0,0.614,106.1,1.044,254.0,65.0,142.6,1.50,2.80,4.60,25.300,62.5,1015.00,0.00,0.0,0.00,0.0,0.0,0.00,0.00,0.0,17.00,26.568,5.59519,1.05300,6.164,35.892,1539.07,5.42508,124959.7,17.0155735,-61.8722763,7.100,77.60,30.00,24.500,-999,-999,77.0,91.6,2.50,-5.70,0.40
"2018-03-31 13:00:00",-9,3.36,2.99,13.57,0.10,11.95,144.29,118.26,-999,-999,-999,-67.0,0.0,0.924,132.1,1.320,317.8,84.0,160.6,1.40,2.80,4.80,25.300,62.1,1015.10,0.00,0.0,0.00,0.0,0.0,0.00,0.00,0.0,29.90,26.570,5.59952,1.05000,6.144,35.922,1539.11,5.42905,125959.8,17.0155640,-61.8722801,7.200,76.60,30.01,24.300,-999,-999,65.4,80.0,2.00,1.10,-0.30
"2018-03-31 13:10:00",-9,3.36,2.99,13.76,0.09,11.95,142.33,118.02,-999,-999,-999,-67.0,0.0,0.882,158.2,1.909,455.1,81.0,156.0,2.10,3.40,5.20,25.300,62.6,1015.10,0.00,0.0,0.00,0.0,0.0,0.00,0.00,0.0,17.00,26.577,5.60079,1.07700,6.158,35.925,1539.13,5.42952,130959.8,17.0155544,-61.8722687,6.500,75.00,30.00,24.300,-999,-999,52.7,67.3,3.00,-1.70,0.00
"2018-03-31 13:20:00",-9,3.36,2.99,13.63,0.10,11.95,143.31,119.09,-999,-999,-999,-69.0,0.0,1.301,229.1,2.565,616.3,104.0,179.9,3.30,4.60,6.80,25.300,65.3,1015.10,0.00,0.0,0.00,0.0,0.0,0.00,0.00,0.0,16.90,26.580,5.60340,1.04200,6.168,35.943,1539.15,5.43180,131959.8,17.0155678,-61.8722801,7.000,75.90,30.01,24.100,-999,-999,94.4,109.0,4.90,-2.00,-0.40
"2018-03-31 13:30:00",-9,3.36,2.99,13.56,0.10,11.95,142.29,119.09,-999,-999,-999,-67.0,0.0,2.300,415.2,8.235,2017.2,118.0,194.4,3.20,4.30,5.40,25.200,64.1,1015.10,0.00,0.0,0.00,0.0,0.0,0.00,0.00,0.0,16.90,26.574,5.60178,1.02100,6.159,35.935,1539.13,5.43081,132959.8,17.0155602,-61.8722878,6.700,76.40,30.00,24.600,-999,-999,111.0,125.6,5.30,-1.00,-2.20
"2018-03-31 13:40:00",-9,3.36,2.99,14.17,0.12,11.96,143.55,117.87,-999,-999,-999,-67.0,0.0,1.739,372.4,7.169,1753.1,123.0,199.0,3.10,4.40,5.50,25.300,64.0,1015.10,0.00,0.0,0.00,0.0,0.0,0.00,0.00,0.0,17.00,26.590,5.60172,1.03000,6.140,35.923,1539.15,5.42912,133959.7,17.0155449,-61.8722687,9.300,76.00,30.01,25.000,-999,-999,123.2,137.8,4.60,-2.40,0.70
"2018-03-31 13:50:00",-9,3.36,2.99,13.55,0.10,11.97,143.36,117.77,-999,-999,-999,-69.0,0.0,1.960,313.9,9.413,2238.5,132.0,206.6,1.80,2.70,4.00,25.400,61.8,1015.10,0.00,0.0,0.00,0.0,0.0,0.00,0.00,0.0,16.90,26.604,5.60386,1.05500,6.129,35.927,1539.19,5.42971,134959.7,17.0155449,-61.8722763,8.300,74.60,30.02,25.100,-999,-999,128.0,142.6,3.10,4.40,3.70
"2018-03-31 14:00:00",-9,3.36,2.99,13.83,0.11,11.93,145.51,117.33,-999,-999,-999,-67.0,0.0,1.298,206.9,4.095,964.1,135.0,210.1,3.80,4.80,5.90,25.500,64.4,1015.20,0.00,0.0,0.00,0.0,0.0,0.00,0.00,0.0,17.00,26.607,5.60400,1.00500,6.122,35.926,1539.19,5.42955,135959.6,17.0155449,-61.8722801,10.900,75.10,30.02,24.900,-999,-999,124.2,138.8,4.10,0.50,-2.90
"2018-03-31 14:10:00",-9,3.36,2.99,13.55,0.11,11.94,146.19,119.14,-999,-999,-999,-67.0,0.0,1.514,219.7,8.548,2071.0,148.0,223.8,3.30,4.50,5.80,25.400,67.2,1015.10,0.00,0.0,0.00,0.0,0.0,0.00,0.00,0.0,17.00,26.598,5.60409,1.06100,6.130,35.933,1539.18,5.43050,140959.6,17.0155487,-61.8722687,11.600,75.80,30.02,24.500,-999,-999,132.4,147.0,4.80,3.10,-2.40
"2018-03-31 14:20:00",-9,3.36,3.00,13.57,0.11,11.95,146.63,118.21,-999,-999,-999,-67.0,0.0,0.800,145.8,1.916,461.1,143.0,219.5,3.70,5.20,7.10,25.400,67.3,1015.10,0.00,0.0,0.00,0.0,0.0,0.00,0.00,0.0,17.00,26.635,5.60666,1.04700,6.091,35.923,1539.26,5.42912,141959.6,17.0155506,-61.8722763,13.400,76.50,30.02,24.500,-999,-999,136.8,151.4,5.60,-2.60,-0.70
"2018-03-31 14:30:00",-9,3.36,3.00,13.53,0.12,11.95,142.24,117.87,-999,-999,-999,-67.0,0.0,0.801,124.4,1.430,345.4,141.0,216.7,4.10,5.60,7.00,25.300,67.8,1015.10,0.00,0.0,0.00,0.0,0.0,0.00,0.00,0.0,16.90,26.608,5.60407,1.02000,6.063,35.925,1539.20,5.42946,142959.6,17.0155506,-61.8722687,9.800,75.70,30.01,24.200,-999,-999,132.3,146.9,5.80,-0.30,-3.80
"2018-03-31 14:40:00",-9,3.36,3.00,13.72,0.07,11.94,141.02,118.55,-999,-999,-999,-67.0,0.0,0.712,111.2,1.414,341.7,132.0,206.3,4.20,5.40,6.90,25.300,69.3,1015.10,0.00,0.0,0.00,0.0,0.0,0.00,0.00,0.0,17.00,26.596,5.60175,1.13700,6.061,35.917,1539.16,5.42843,143959.6,17.0155506,-61.8722763,10.300,74.30,30.01,24.000,-999,-999,124.4,139.0,5.90,-0.20,-4.80
