'barom-test,'cmrc3-barom,'test,'( 1 366),'DRASTIC-LOW=(880 1005),'VERY-LOW=(1005 1008),'LOW=(1008 1010),'SOMEWHAT-LOW=(1010 1011),'AVERAGE=(1011 1015),'SOMEWHAT-HIGH=(1015 1018),'HIGH=(1018 1020),'VERY-HIGH=(1020 1022),'DRASTIC-HIGH=(1022 1024)
'satsignal-test,'cmrc3-daps-sig,'test,'( 1 366),'DRASTIC-LOW=(0 30),'VERY-LOW=(30 36),'LOW=(36 38),'SOMEWHAT-LOW=(38 40),'AVERAGE=(40 45),'SOMEWHAT-HIGH=(45 46),'HIGH=(46 47),'VERY-HIGH=(47 48),'DRASTIC-HIGH=(48 50)
'sea1m-monthly,'cmrc3-ctd-shallow-seatemp-30-day-average,'offline,'( 1 366),'DRASTIC-LOW=(15 17),'VERY-LOW=(17 19),'LOW=(19 21),'SOMEWHAT-LOW=(21 24),'AVERAGE=(24 29),'SOMEWHAT-HIGH=(29 29.8),'HIGH=(29.8 30.2),'VERY-HIGH=(30.2 30.6),'DRASTIC-HIGH=(30.6 32)
'mwsst,'cmrc3-amsre-mwsst,'online,'( 1 366),'DRASTIC-LOW=(15 17),'VERY-LOW=(17 19),'LOW=(19 21),'SOMEWHAT-LOW=(21 24),'AVERAGE=(24 29.8),'SOMEWHAT-HIGH=(29.8 30),'HIGH=(30 30.2),'VERY-HIGH=(30.2 30.6),'DRASTIC-HIGH=(30.6 32)
'bleaching-seatemp,'cmrc3-ctd-deep-seatemp,'offline,'( 1 366),'AVERAGE=(15 29.8),'HIGH=(29.8 30.8),'VERY-HIGH=(30.8 31.8),'DRASTIC-HIGH=(31.8 33)
'tide1m,'cmrc3-ctd-deep-idepth,'test,'( 1 366),'DRASTIC-LOW=(9.0 9.4),'VERY-LOW=(9.4 10.0),'LOW=(10.0 11.0),'SOMEWHAT-LOW=(11.0 11.5),'AVERAGE=(11.5 12.0),'SOMEWHAT-HIGH=(12.0 12.5),'HIGH=(12.5 13.0),'VERY-HIGH=(13.0 14.0),'DRASTIC-HIGH=(14.0 15.0)
'windsp,'cmrc3-wind1-speed,'offline,'( 1 366),'DRASTIC-LOW=(0 2),'VERY-LOW=(2 4),'LOW=(4 7),'SOMEWHAT-LOW=(7 10),'AVERAGE=(10 21),'SOMEWHAT-HIGH=(21 33),'HIGH=(33 40),'VERY-HIGH=(40 64),'DRASTIC-HIGH=(64 100)
'windsp-3day,'cmrc3-wind1-speed-3-day-average,'offline,'( 1 366),'DRASTIC-LOW=(2 3),'VERY-LOW=(3 5),'LOW=(5 7),'SOMEWHAT-LOW=(7 10),'AVERAGE=(10 17),'SOMEWHAT-HIGH=(17 22),'HIGH=(22 25),'VERY-HIGH=(25 30),'DRASTIC-HIGH=(30 50)
'windsp,'cmrc3-historical-speed,'test,'( 1 366),'DRASTIC-LOW=(0 2),'VERY-LOW=(2 4),'LOW=(4 7),'SOMEWHAT-LOW=(7 10),'AVERAGE=(10 21),'SOMEWHAT-HIGH=(21 33),'HIGH=(33 40),'VERY-HIGH=(40 64),'DRASTIC-HIGH=(64 100)
'windsp-3day,'cmrc3-historical-speed-3-day-average,'test,'( 1 366),'DRASTIC-LOW=(2 3),'VERY-LOW=(3 5),'LOW=(5 7),'SOMEWHAT-LOW=(7 10),'AVERAGE=(10 17),'SOMEWHAT-HIGH=(17 22),'HIGH=(22 25),'VERY-HIGH=(25 30),'DRASTIC-HIGH=(30 50)
'seatemp-monthly,'cmrc3-historical-seatemp-30-day-average,'test,'( 1 366),'DRASTIC-LOW=(15 17),'VERY-LOW=(17 19),'LOW=(19 21),'SOMEWHAT-LOW=(21 24),'AVERAGE=(24 29),'SOMEWHAT-HIGH=(29 29.8),'HIGH=(29.8 30.2),'VERY-HIGH=(30.2 30.6),'DRASTIC-HIGH=(30.6 32)
'bleaching-seatemp,'cmrc3-historical-seatemp,'test,'( 1 366),'AVERAGE=(15 29.8),'HIGH=(29.8 30.8),'VERY-HIGH=(30.8 31.8),'DRASTIC-HIGH=(31.8 33)
'tide1m,'cmrc3-historical-tide,'test,'( 1 366),'DRASTIC-LOW=(0 0.5),'VERY-LOW=(0.5 1.0),'LOW=(1.0 1.3),'SOMEWHAT-LOW=(1.3 1.4),'AVERAGE=(1.4 1.5),'SOMEWHAT-HIGH=(1.5 1.7),'HIGH=(1.7 2.0),'VERY-HIGH=(2.0 2.5),'DRASTIC-HIGH=(2.5 4.0)
