'satsignal,'lciy2-daps-sig,'online,'( 1 366),'DRASTIC-LOW=(0 30),'VERY-LOW=(30 36),'LOW=(36 38),'SOMEWHAT-LOW=(38 40),'AVERAGE=(40 45),'SOMEWHAT-HIGH=(45 46),'HIGH=(46 47),'VERY-HIGH=(47 48),'DRASTIC-HIGH=(48 50)
'mwsst,'lciy2-amsre-mwsst,'online,'( 1 366),'DRASTIC-LOW=(15 17),'VERY-LOW=(17 19),'LOW=(19 21),'SOMEWHAT-LOW=(21 24),'AVERAGE=(24 29.8),'SOMEWHAT-HIGH=(29.8 30),'HIGH=(30 30.2),'VERY-HIGH=(30.2 30.6),'DRASTIC-HIGH=(30.6 32)
'parsurf-sat,'lciy2-nesdis-par,'online,'( 1 366),'DRASTIC-LOW=(-0.1 100),'VERY-LOW=(100 200),'LOW=(200 500),'SOMEWHAT-LOW=(500 800),'AVERAGE=(800 1200),'SOMEWHAT-HIGH=(1200 1500),'HIGH=(1500 1800),'VERY-HIGH=(1800 2000),'DRASTIC-HIGH=(2000 2200)
'bleaching-seatemp,'lciy2-ctd-deep-seatemp-1-day-average,'online,'( 1 366),'DRASTIC-LOW=(15 17),'VERY-LOW=(17 19),'LOW=(19 21),'SOMEWHAT-LOW=(21 24),'AVERAGE=(24 29),'SOMEWHAT-HIGH=(29 30.5),'HIGH=(30.5 31),'VERY-HIGH=(31 32),'DRASTIC-HIGH=(32 34)
'windsp-sat,'lciy2-gfs-speed,'online,'( 1 366),'DRASTIC-LOW=(0 2),'VERY-LOW=(2 4),'LOW=(4 7),'SOMEWHAT-LOW=(7 10),'AVERAGE=(10 21),'SOMEWHAT-HIGH=(21 33),'HIGH=(33 40),'VERY-HIGH=(40 64),'DRASTIC-HIGH=(64 100)
'winddir-sat,'lciy2-gfs-dir,'online,'( 1 366),'N-NE=(0 40),'NE-ENE=(40 80),'ENE-ESE=(80 120),'ESE-SSE=(120 160),'SSE-SSW=(160 200),'SSW-WSW=(200 240),'WSW-W=(240 280),'W-NW=(280 320),'NW-N=(320 360)
'sst,'lciy2-misst-sst,'online,'( 1 366),'DRASTIC-LOW=(15 17),'VERY-LOW=(17 19),'LOW=(19 21),'SOMEWHAT-LOW=(21 24),'AVERAGE=(24 29.8),'SOMEWHAT-HIGH=(29.8 30),'HIGH=(30 30.2),'VERY-HIGH=(30.2 30.6),'DRASTIC-HIGH=(30.6 32)
'tide3m,'lciy2-ctd-deep-i-depth,'online,'( 1 366),'DRASTIC-LOW=(4.0 4.2),'VERY-LOW=(4.2 4.3),'LOW=(4.3 4.35),'SOMEWHAT-LOW=(4.35 4.4),'AVERAGE=(4.4 4.7),'SOMEWHAT-HIGH=(4.7 4.75),'HIGH=(4.75 4.8),'VERY-HIGH=(4.8 4.85),'DRASTIC-HIGH=(4.85 5.0)
'seatemp-groundt,'lciy2-ct-groundt-seatemp,'online,'( 1 366),'CONNECTED=(5 38)
'windsd-7day,'lciy2-wxt-u-7-day-deviation-sum-lciy2-wxt-v,'online,'( 1 366),'DRASTIC-LOW=(2 5),'VERY-LOW=(5 7),'LOW=(7 9),'SOMEWHAT-LOW=(9 10),'AVERAGE=(10 12),'SOMEWHAT-HIGH=(12 13),'HIGH=(13 15),'VERY-HIGH=(15 20),'DRASTIC-HIGH=(20 30)
'winddir,'lciy2-wxt-wdir,'online,'( 1 366),'N-NE=(0 40),'NE-ENE=(40 80),'ENE-ESE=(80 120),'ESE-SSE=(120 160),'SSE-SSW=(160 200),'SSW-WSW=(200 240),'WSW-W=(240 280),'W-NW=(280 320),'NW-N=(320 360)
'seandbc-variability,'lciy2-ctd-shallow-seatemp-1-day-deviation-3-day-average,'online,'( 1 366),'DRASTIC-LOW=(0.02 0.03),'VERY-LOW=(0.03 0.05),'LOW=(0.05 0.07),'SOMEWHAT-LOW=(0.07 0.1),'AVERAGE=(0.1 0.12),'SOMEWHAT-HIGH=(0.12 0.13),'HIGH=(0.13 0.14),'VERY-HIGH=(0.14 0.17),'DRASTIC-HIGH=(0.17 0.3)
'windsp,'lciy2-wxt-wspeed,'online,'( 1 366),'DRASTIC-LOW=(0 2),'VERY-LOW=(2 4),'LOW=(4 7),'SOMEWHAT-LOW=(7 10),'AVERAGE=(10 21),'SOMEWHAT-HIGH=(21 33),'HIGH=(33 40),'VERY-HIGH=(40 64),'DRASTIC-HIGH=(64 100)
'windsp-3day,'lciy2-wxt-wspeed-3-day-average,'online,'( 1 366),'DRASTIC-LOW=(2 3),'VERY-LOW=(3 5),'LOW=(5 7),'SOMEWHAT-LOW=(7 10),'AVERAGE=(10 17),'SOMEWHAT-HIGH=(17 22),'HIGH=(22 25),'VERY-HIGH=(25 30),'DRASTIC-HIGH=(30 50)
'sea1m-monthly,'lciy2-ctd-shallow-seatemp-30-day-average,'online,'( 1 366),'DRASTIC-LOW=(15 17),'VERY-LOW=(17 19),'LOW=(19 21),'SOMEWHAT-LOW=(21 24),'AVERAGE=(24 29),'SOMEWHAT-HIGH=(29 29.4),'HIGH=(29.4 30),'VERY-HIGH=(30 30.5),'DRASTIC-HIGH=(30.5 32)
